time4,time11,solution?,n,correct winner
0.08199557520094372,0.267403313091823,1.0,3741,queen11
0.08159673103066378,0.2668380809384723,1.0,3742,queen11
0.08108842968940735,0.2665445517409932,1.0,3743,queen11
0.08079235500759549,0.26582181135813393,1.0,3744,queen11
0.08056582264278246,0.2651018007941868,1.0,3745,queen11
0.08071477869723706,0.2639561399500421,1.0,3746,queen11
0.08111967295408248,0.2630976031223933,1.0,3747,queen11
0.08297227888691182,0.2623633871273119,1.0,3748,queen11
0.08758169317245483,0.26460675621032714,1.0,3749,queen11
0.08818176961412617,0.2638921536651312,1.0,3750,queen11
0.08749673595795264,0.26258612275123594,1.0,3751,queen11
0.08688782745937132,0.2619826033430279,1.0,3752,queen11
0.08636435314461037,0.2609995758091962,1.0,3753,queen11
0.08591013951735063,0.26002857251600786,1.0,3754,queen11
0.08529386562960488,0.2593026067529406,1.0,3755,queen11
0.08684477680607845,0.25878010088937325,1.0,3756,queen11
0.08622252324531818,0.25776553236205,1.0,3757,queen11
0.08626332929578878,0.25759434215093063,1.0,3758,queen11
0.08600987235705058,0.2570960545539856,1.0,3759,queen11
0.08605667880324067,0.2568680669440598,1.0,3760,queen11
0.08613021681385656,0.2568990361305975,1.0,3761,queen11
0.08607233213999915,0.25608106189303925,0.9,3762,queen11
0.08641956374049187,0.25616488270461557,1.0,3763,queen11
0.0860507238828219,0.2559209020321186,1.0,3764,queen11
0.08571457898978031,0.2554118683843902,1.0,3765,queen11
0.08643904728675957,0.25569578996345177,1.0,3766,queen11
0.08667350025737987,0.2550474096747006,1.0,3767,queen11
0.08676469326019287,0.2556943430416826,1.0,3768,queen11
0.08633591277258737,0.2553004632677351,1.0,3769,queen11
0.08601854082564234,0.2549887989608335,1.0,3770,queen11
0.08672017786237929,0.25510064131683774,1.0,3771,queen11
0.08619825774676179,0.2546356433058438,1.0,3772,queen11
0.08574126024503965,0.2539561771057747,1.0,3773,queen11
0.08555129273732504,0.25333633200327554,1.0,3774,queen11
0.08525693573449787,0.2527907951882011,1.0,3775,queen11
0.0849835662098674,0.25225582308583444,1.0,3776,queen11
0.0846661858069591,0.25177017328066703,1.0,3777,queen11
0.08480587397949604,0.2524821024906786,1.0,3778,queen11
0.08567827999591827,0.25352759450674056,1.0,3779,queen11
0.08555919800275638,0.2536148483370557,1.0,3780,queen11
0.08571653075334502,0.2542537921812476,1.0,3781,queen11
0.08561455255531403,0.25424907523465445,1.0,3782,queen11
0.08557535296394711,0.2544225193205334,1.0,3783,queen11
0.08557312825146843,0.25421242966371427,0.8,3784,queen11
0.08544166670289151,0.25442895362543505,0.9,3785,queen11
0.08589939660039442,0.2548659486332159,1.0,3786,queen11
0.0857834740118547,0.25469867289066317,1.0,3787,queen11
0.0861135616731108,0.2549331614140714,1.0,3788,queen11
0.08725264310836792,0.2550399041175842,1.0,3789,queen11
0.08708560702564952,0.25511484905913634,1.0,3790,queen11
0.08691541345223136,0.2552674306475598,1.0,3791,queen11
0.08659258016975976,0.25500443802084977,1.0,3792,queen11
0.08696287997225498,0.2567448877273722,1.0,3793,queen11
0.08658461319772821,0.2561213169599834,1.0,3794,queen11
0.0867119034131368,0.25561928475896517,1.0,3795,queen11
0.08629477564821539,0.25515918977481805,1.0,3796,queen11
0.08631316423416138,0.2549308774422626,1.0,3797,queen11
0.08676165691529862,0.25476666965869943,1.0,3798,queen11
0.08701102018356323,0.25436418867111205,1.0,3799,queen11
0.08710640539037119,0.25424065330240986,1.0,3800,queen11
0.08687810103098552,0.25371522412580605,1.0,3801,queen11
0.08708675625254807,0.2536843380881745,1.0,3802,queen11
0.08694738837388846,0.2536536455154419,1.0,3803,queen11
0.0875436646597726,0.2539170126687913,1.0,3804,queen11
0.08774133200915354,0.25414693895375956,1.0,3805,queen11
0.08800536249285547,0.25432269261262125,1.0,3806,queen11
0.08790890861440588,0.2541788536089438,1.0,3807,queen11
0.08838843796231331,0.2553306198995048,1.0,3808,queen11
0.08869121269746261,0.2568754822557623,1.0,3809,queen11
0.08906737039755057,0.2579570364307713,1.0,3810,queen11
0.08908475360700062,0.25844083109072274,1.0,3811,queen11
0.08903096144178273,0.25958888446335243,1.0,3812,queen11
0.08942688787192629,0.26062920344503304,1.0,3813,queen11
0.08999180088872495,0.26174298162045684,1.0,3814,queen11
0.09004627836161647,0.26219388637049446,1.0,3815,queen11
0.09073653913970686,0.26294648137866944,1.0,3816,queen11
0.09068779662504034,0.2632170475135415,1.0,3817,queen11
0.09097867633114341,0.2641196803886349,0.8,3818,queen11
0.0913310561577479,0.26491814871629077,1.0,3819,queen11
0.0926473215591809,0.2670410022262699,1.0,3820,queen11
0.09294059589260914,0.2674927797473845,1.0,3821,queen11
0.09361818922244436,0.26951132421571067,1.0,3822,queen11
0.09482979428383612,0.27019781585662594,1.0,3823,queen11
0.09546239757537842,0.27135722694396974,1.0,3824,queen11
0.09811572915031797,0.2753687413911971,1.0,3825,queen11
0.09865024164905699,0.27746586893487163,1.0,3826,queen11
0.09895241633057594,0.27788336891680954,1.0,3827,queen11
0.09978175366571708,0.27882689265317695,1.0,3828,queen11
0.09998190072866586,0.2797982012308561,1.0,3829,queen11
0.0996745815713897,0.2793897657904006,1.0,3830,queen11
0.10005172996809988,0.28063954132975955,1.0,3831,queen11
0.10086248638038349,0.28241059887678105,1.0,3832,queen11
0.10193894585566735,0.28345623585715224,0.9,3833,queen11
0.10310319988815873,0.2843311262130737,1.0,3834,queen11
0.10305798281641568,0.28466183280243595,1.0,3835,queen11
0.10391756861749357,0.28575301013723775,1.0,3836,queen11
0.10395901583243107,0.28659943791403286,1.0,3837,queen11
0.10389930498685768,0.28691945401884666,1.0,3838,queen11
0.1039237756388528,0.28686550957815987,1.0,3839,queen11
0.10384550229877444,0.2868023082719627,1.0,3840,queen11
0.10387378578454676,0.28687786350787525,1.0,3841,queen11
0.10467352650382301,0.2911931191291009,1.0,3842,queen11
0.10459315760268105,0.29225498918029996,1.0,3843,queen11
0.10498087439043768,0.2931890186770209,1.0,3844,queen11
0.10550237926718307,0.2942251533678133,1.0,3845,queen11
0.10580791340393274,0.2946845854220747,1.0,3846,queen11
0.10600356121320982,0.2952308812656918,1.0,3847,queen11
0.10675919856001066,0.2970608311211503,1.0,3848,queen11
0.10754138533274332,0.3003039638201396,1.0,3849,queen11
0.10840409891494852,0.3027525456535895,1.0,3850,queen11
0.10884879137340345,0.30445529410713595,1.0,3851,queen11
0.10940469542359994,0.30611783211527305,0.8,3852,queen11
0.1097145210612904,0.3074240257213642,1.0,3853,queen11
0.11051761781015704,0.3090050508129981,1.0,3854,queen11
0.11093619939608451,0.3092015889974741,1.0,3855,queen11
0.11106193430104833,0.30909846785721506,1.0,3856,queen11
0.11084704082223433,0.3086425793321827,1.0,3857,queen11
0.11073027181925264,0.3084529899201303,1.0,3858,queen11
0.11048890873789788,0.308288841098547,0.9,3859,queen11
0.1108755816584048,0.30904764892151637,1.0,3860,queen11
0.11105123743598844,0.3092814486703755,1.0,3861,queen11
0.11121735485053501,0.30965695805344845,1.0,3862,queen11
0.11098249162115702,0.3093727606098826,1.0,3863,queen11
0.11085127194722494,0.3092584375901656,1.0,3864,queen11
0.11080357367733874,0.30923924675907,1.0,3865,queen11
0.11106671972902948,0.30954139989293267,1.0,3866,queen11
0.11120185000555856,0.30951532579603647,1.0,3867,queen11
0.11192326291778384,0.3098383264428765,1.0,3868,queen11
0.11184849486631505,0.3099486189730027,1.0,3869,queen11
0.11243994919180172,0.31063851571222495,1.0,3870,queen11
0.11300889309062515,0.311272873573525,1.0,3871,queen11
0.11352460315461793,0.3122287114920644,1.0,3872,queen11
0.11402613500068928,0.3151797316540247,1.0,3873,queen11
0.11431921631949289,0.3163070095607213,1.0,3874,queen11
0.11455531418323517,0.3179898317564617,1.0,3875,queen11
0.11500205832012629,0.3192317154447911,0.9,3876,queen11
0.1156734354040596,0.32019498656305034,1.0,3877,queen11
0.11652134383856917,0.32104409393651523,1.0,3878,queen11
0.1174638483259413,0.322766569852829,1.0,3879,queen11
0.11752414900953598,0.3233663965983944,1.0,3880,queen11
0.11868726080590553,0.325263476895762,1.0,3881,queen11
0.11948566189229162,0.326481259325163,1.0,3882,queen11
0.11999629891437033,0.32778068379215575,1.0,3883,queen11
0.12043853141166068,0.32890257667850803,1.0,3884,queen11
0.12079108312565794,0.3295564707889352,1.0,3885,queen11
0.12278594486216172,0.33134697197592833,1.0,3886,queen11
0.12307597386076095,0.3320368095915368,1.0,3887,queen11
0.12336010516635955,0.3329315812499435,1.0,3888,queen11
0.12319698245901811,0.33296911126688905,0.9,3889,queen11
0.12408366565304901,0.3336988653812109,1.0,3890,queen11
0.12441411428153515,0.33389201847215494,1.0,3891,queen11
0.12486087534711769,0.33445034941243384,1.0,3892,queen11
0.12775980701151582,0.33617858419713287,1.0,3893,queen11
0.1277829045515794,0.33659920447911973,1.0,3894,queen11
0.12785104513168336,0.33646607167866766,1.0,3895,queen11
0.12789567460868564,0.3368064200212508,1.0,3896,queen11
0.12925879317100603,0.3372436793163569,1.0,3897,queen11
0.12915120819705214,0.337020076579185,1.0,3898,queen11
0.12930266785621644,0.3373044791221619,1.0,3899,queen11
0.12987667185750174,0.33757342865217976,0.9,3900,queen11
0.12995437442666233,0.33806775147371954,1.0,3901,queen11
0.13024831863459696,0.3381504542721903,1.0,3902,queen11
0.1305546499934851,0.33802473147710166,1.0,3903,queen11
0.13051970191118195,0.3379286719531548,1.0,3904,queen11
0.131190920801996,0.3392741497280528,1.0,3905,queen11
0.13151831983944068,0.3397885484971862,1.0,3906,queen11
0.13181859243374605,0.3404959059678591,1.0,3907,queen11
0.13174909404590368,0.34050492738422594,0.9,3908,queen11
0.13223802770887103,0.34110838867369153,1.0,3909,queen11
0.13246492808464014,0.34129823598816494,1.0,3910,queen11
0.13250540832303606,0.3414967065712191,1.0,3911,queen11
0.13233676594747623,0.3412346076517598,0.9,3912,queen11
0.1333901576906721,0.3413105797544818,1.0,3913,queen11
0.13357978743176127,0.34191257487895876,0.9,3914,queen11
0.13391402926709917,0.34246429944479906,1.0,3915,queen11
0.13507606356924032,0.3439571851958877,1.0,3916,queen11
0.1351595401763916,0.344215152897966,1.0,3917,queen11
0.13500995124311752,0.344173567806749,1.0,3918,queen11
0.1355624054778706,0.34518143393776635,1.0,3919,queen11
0.135708821844731,0.34521600736212404,1.0,3920,queen11
0.1357413177017693,0.34542619709496025,1.0,3921,queen11
0.1364737618664455,0.3463201060957973,1.0,3922,queen11
0.13649369797536304,0.34668688146131377,1.0,3923,queen11
0.13648339705997042,0.3465962421629164,1.0,3924,queen11
0.13711885540886262,0.3473438452830357,1.0,3925,queen11
0.1370416598172965,0.34740829457270417,1.0,3926,queen11
0.13685285825478402,0.34748379128021106,1.0,3927,queen11
0.1366796002117307,0.3473090235322844,1.0,3928,queen11
0.1369559993951217,0.34753640268159947,1.0,3929,queen11
0.1367231846887828,0.3473220664185363,1.0,3930,queen11
0.13653360317493307,0.3471733921560748,1.0,3931,queen11
0.1364638965017294,0.34710117184553024,1.0,3932,queen11
0.1369180801587227,0.34765062525741053,1.0,3933,queen11
0.13717321923438539,0.3479680061340332,1.0,3934,queen11
0.13741118766493715,0.3482523569616221,1.0,3935,queen11
0.13778179888986836,0.34921334534254755,1.0,3936,queen11
0.1377860203510573,0.34930121007085846,0.8,3937,queen11
0.13766489328200848,0.34940426569104693,1.0,3938,queen11
0.1376639531056086,0.3495535436272621,1.0,3939,queen11
0.13752351034726346,0.3495998510186603,0.9,3940,queen11
0.13785387405679245,0.3502280714098087,1.0,3941,queen11
0.13806765521014178,0.3503559251871619,1.0,3942,queen11
0.13857232635138464,0.3506142649494234,1.0,3943,queen11
0.1383857229777745,0.3505749160416272,0.5,3944,queen11
0.1381710202713323,0.3505644899073655,0.9,3945,queen11
0.13799447829906758,0.3505717146251848,1.0,3946,queen11
0.13783485129956277,0.3505624407722104,1.0,3947,queen11
0.13781081232201142,0.35054265811261404,1.0,3948,queen11
0.1376525671005249,0.3503823736190796,0.5,3949,queen11
0.13750557861480106,0.350296815078097,1.0,3950,queen11
0.13754671707985894,0.350418426120092,0.9,3951,queen11
0.13754050166239382,0.3504273358069861,1.0,3952,queen4
0.13752855954207774,0.3502915853590477,1.0,3953,queen11
0.1372829069810755,0.34999040192248776,1.0,3954,queen11
0.13782561533153057,0.35057098576799034,1.0,3955,queen11
0.13789110721781095,0.3504001115546616,1.0,3956,queen11
0.13778432108635127,0.3502435366312663,1.0,3957,queen11
0.1378758956106473,0.3501754583999457,1.0,3958,queen11
0.13776853570571312,0.350091285430468,1.0,3959,queen11
0.13787241064268968,0.3501398295735034,1.0,3960,queen11
0.13756258933598758,0.3498628469823881,1.0,3961,queen11
0.13750144447210624,0.34983908658698487,0.7,3962,queen11
0.13739322315562855,0.3497799373937376,1.0,3963,queen11
0.13733901455717268,0.34981389477567854,1.0,3964,queen11
0.137251831714372,0.3497362010461047,1.0,3965,queen11
0.13703301372599513,0.34958092282327374,1.0,3966,queen11
0.13696998402253904,0.3494389711920895,1.0,3967,queen11
0.13712394538865214,0.34942979670811763,1.0,3968,queen11
0.13702210408669932,0.34927312594872933,0.9,3969,queen11
0.13675373427542373,0.3489627027863506,1.0,3970,queen11
0.1365561967386919,0.3490626929437413,0.9,3971,queen11
0.13634405939570277,0.34887996549571393,1.0,3972,queen11
0.13630758880698768,0.34884891570919624,1.0,3973,queen4
0.13626519905437123,0.3488835250681097,1.0,3974,queen11
0.13621737360954284,0.34897060307903566,1.0,3975,queen11
0.13614716908561625,0.3492164597184219,0.9,3976,queen11
0.13612282387644267,0.3494378822312938,1.0,3977,queen11
0.13628842480293737,0.3495292126064232,1.0,3978,queen11
0.13634318002632687,0.34950060989175524,0.9,3979,queen11
0.13638388822087189,0.3496045549569181,0.9,3980,queen11
0.13625673478376782,0.34951246748579307,1.0,3981,queen11
0.13602971828447213,0.3493128417658722,1.0,3982,queen11
0.13596853244472556,0.3492947255221891,1.0,3983,queen11
0.13577497448837547,0.34900457708459154,1.0,3984,queen11
0.13582395606941278,0.34910185962290197,1.0,3985,queen11
0.13563056473947985,0.3489770518778093,1.0,3986,queen4
0.13544596193565261,0.34881814014580514,0.9,3987,queen11
0.13544698066777425,0.348815601754766,1.0,3988,queen11
0.13524329752757633,0.3484672608868829,0.9,3989,queen11
0.13515356521016544,0.3482633323603889,0.9,3990,queen11
0.13487861932140507,0.34791346567950837,1.0,3991,queen11
0.13461544269587805,0.3475777987327185,1.0,3992,queen11
0.13440832386211474,0.34722663034387186,1.0,3993,queen11
0.13446253792714263,0.3471034798379672,1.0,3994,queen11
0.13436894771215077,0.34686618616452086,1.0,3995,queen11
0.13427494230495157,0.3467204743362838,1.0,3996,queen11
0.13413349590045492,0.34652455341095895,0.9,3997,queen11
0.13388653511187704,0.34608916773843923,1.0,3998,queen11
0.13361981097857156,0.34566103243827817,1.0,3999,queen11
0.13341307022246807,0.3454542249540158,1.0,4000,queen11
0.1333082971983398,0.34555555416258754,1.0,4001,queen11
0.13352941207759844,0.3458348488256876,1.0,4002,queen11
0.13337319791316987,0.3457307450081173,1.0,4003,queen11
0.13311385256345154,0.3456072060788264,1.0,4004,queen11
0.1329282525318121,0.3455257274746116,1.0,4005,queen4
0.13274777362711654,0.34546570638103674,1.0,4006,queen11
0.13277816300268297,0.3456385504889798,0.9,4007,queen11
0.13256296278203575,0.3455085576930864,0.9,4008,queen11
0.13240794812479326,0.34552851538504326,1.0,4009,queen11
0.13224214940209097,0.3455449506017556,1.0,4010,queen4
0.13223672547401527,0.345645409822464,1.0,4011,queen11
0.1320259465196262,0.3455498802776154,1.0,4012,queen11
0.13184320903887414,0.345452567118748,1.0,4013,queen11
0.13194103271242172,0.3459242857070196,1.0,4014,queen4
0.13173944399326662,0.3458840899075134,0.7,4015,queen11
0.13153055887493048,0.3456865281336691,1.0,4016,queen11
0.13138890693772515,0.3454216917355855,1.0,4017,queen11
0.13130130722978645,0.34536655479837736,1.0,4018,queen11
0.1312097030878067,0.34523736238479613,0.8,4019,queen11
0.13103139118242116,0.34492142831796424,1.0,4020,queen11
0.13079607464511941,0.34464424559788676,1.0,4021,queen11
0.1306127959360648,0.34462411182214603,0.9,4022,queen11
0.1304157547744704,0.34459573140850774,1.0,4023,queen11
0.13034465885162352,0.3447341088515062,0.7,4024,queen11
0.13019656542620045,0.3446368270125126,1.0,4025,queen4
0.12999552761742827,0.34442110032481155,1.0,4026,queen11
0.12976752846706205,0.34419074632772584,0.9,4027,queen11
0.12965652116526225,0.3440682638742279,1.0,4028,queen11
0.12944954323046134,0.34388526808131825,1.0,4029,queen11
0.1292197045962976,0.34366845529965406,0.7,4030,queen11
0.1290094830185534,0.34342740048845133,1.0,4031,queen11
0.12876928769074403,0.3431211881093435,0.8,4032,queen11
0.1285783562831536,0.34289416695783237,0.9,4033,queen11
0.1283527543651524,0.3426757345626603,0.4,4034,queen11
0.12813715026492165,0.34248963856980913,1.0,4035,queen11
0.12795108588583745,0.3423441219754318,0.8,4036,queen11
0.1277982617271017,0.34224540312614665,1.0,4037,queen11
0.1276254025180783,0.3421198543194121,1.0,4038,queen11
0.1274284736549153,0.34187424358199625,1.0,4039,queen11
0.12726120018889128,0.34168027782719856,1.0,4040,queen11
0.12708188023483544,0.3415367491064016,1.0,4041,queen11
0.12696284754283227,0.34148740518197374,1.0,4042,queen11
0.1268257289431816,0.34147544080434844,1.0,4043,queen11
0.12689479662024455,0.34162369797195213,1.0,4044,queen11
0.12689173014866822,0.3416346806322219,0.9,4045,queen11
0.1267062498444439,0.34145342980750354,1.0,4046,queen4
0.12650961499104554,0.3412658772249331,1.0,4047,queen11
0.12631588132470248,0.34110727836204463,1.0,4048,queen11
0.1261322193145752,0.3409580180985587,1.0,4049,queen11
0.1261592187772789,0.34094740407079716,0.9,4050,queen4
0.1259574296799573,0.34075909162109547,0.9,4051,queen11
0.12580195263492486,0.3406262534198275,0.9,4052,queen11
0.12561445694185247,0.34042811838247006,0.6,4053,queen4
0.1254593859927755,0.34029816640934474,0.9,4054,queen11
0.12529060083828616,0.3402207406049364,1.0,4055,queen11
0.12517622458834607,0.34016410356142274,1.0,4056,queen11
0.12504732662073062,0.34001520419253983,1.0,4057,queen4
0.1248327854284005,0.3397423489180116,0.9,4058,queen11
0.12463790780968136,0.3395550398031871,0.6,4059,queen11
0.12447144483265124,0.33947239853338523,1.0,4060,queen11
0.12429942808098556,0.33934322503390235,0.9,4061,queen11
0.12411096943311455,0.33910726988611145,1.0,4062,queen11
0.12390968583442352,0.33886340175356183,0.9,4063,queen11
0.12370239976334245,0.33860596970336077,1.0,4064,queen11
0.12362174850995424,0.33845584685685204,1.0,4065,queen11
0.12343142344451405,0.3382222360746087,1.0,4066,queen11
0.12322441054427105,0.3379534968863363,0.8,4067,queen11
0.12312159964708778,0.3380105823036132,0.8,4068,queen11
0.12294037445171459,0.33786219745068935,0.8,4069,queen11
0.12278218590666984,0.3378002655795321,0.9,4070,queen11
0.1225994042170945,0.33769858601272745,0.9,4071,queen11
0.12240625872369107,0.33750094025128646,0.2,4072,queen11
0.1222653698793707,0.33741381142866167,0.9,4073,queen11
0.12208198312123617,0.33723658898671466,0.9,4074,queen11
0.12189224933056121,0.33704634467337996,0.9,4075,queen11
0.121732785720724,0.3370209299917246,0.6,4076,queen11
0.12155270380948587,0.33681222282389484,1.0,4077,queen11
0.1214278121107801,0.33671524059174873,0.9,4078,queen11
0.12131447032878273,0.33670618891716003,1.0,4079,queen11
0.12114374018090916,0.3366433634219833,0.6,4080,queen11
0.12096257740290377,0.33642779345287704,0.9,4081,queen11
0.1207989482282036,0.336300119096243,0.8,4082,queen11
0.12063771113753319,0.33612968095888696,1.0,4083,queen11
0.12050497185100209,0.33612905502319335,1.0,4084,queen11
0.1203398114659008,0.3359335210039208,1.0,4085,queen11
0.12018867610960968,0.33579943217048347,1.0,4086,queen11
0.1201429326509692,0.33583631490923693,1.0,4087,queen4
0.11996177867016633,0.33564730787644964,0.6,4088,queen11
0.11988304040370844,0.3355535763960618,0.8,4089,queen11
0.11971804010288795,0.3354341123415076,0.9,4090,queen11
0.11953261889973466,0.3352467513206054,0.3,4091,queen11
0.11937081559013775,0.3352046821560265,0.6,4092,queen11
0.11921091739296308,0.33510084987291827,0.9,4093,queen11
0.11903621715835379,0.3348870538156244,1.0,4094,queen11
0.11888633689495048,0.3347262179610705,0.9,4095,queen11
0.11875398339192272,0.33478253950700354,0.6,4096,queen11
0.11860827357325722,0.3346819757217139,1.0,4097,queen4
0.11844403164129808,0.3345089962010396,0.9,4098,queen11
0.11828802633285522,0.33433192163705827,0.8,4099,queen4
0.11813350603764788,0.3341415577101291,0.9,4100,queen11
0.11796634742869666,0.3339507375783588,0.8,4101,queen11
0.11783162630521334,0.33388170249408883,1.0,4102,queen11
0.11767181394123795,0.3337107059979203,0.1,4103,queen11
0.11751117205914156,0.3335462126908479,0.6,4104,queen11
0.11735681424587231,0.33337156202992785,1.0,4105,queen11
0.11721964649837785,0.3332195662163399,1.0,4106,queen4
0.11705708930305406,0.3330465944374309,0.9,4107,queen11
0.11689722403920368,0.33285463223538947,0.8,4108,queen11
0.11676632113573028,0.33275611493645646,1.0,4109,queen11
0.11660004654069886,0.3325740211491457,0.6,4110,queen4
0.11644247023804674,0.33241092655265214,0.7,4111,queen4
0.11629418616722051,0.3322385274757773,1.0,4112,queen11
0.11614474645559339,0.33207354349790563,0.9,4113,queen11
0.1160674255440034,0.3319883813628231,0.7,4114,queen11
0.11591189291614752,0.3318063624203205,1.0,4115,queen11
0.11574985129084232,0.33161878511488296,0.6,4116,queen11
0.11559139381755482,0.33143402503437974,0.6,4117,queen11
0.11543509322874301,0.33124167259097953,0.5,4118,queen11
0.11526935503596351,0.33105158158711023,0.9,4119,queen11
0.11512832851138081,0.33088836545332595,0.7,4120,queen11
0.11497513253541919,0.3307167463393008,0.4,4121,queen11
0.11481977737823558,0.3305272386429158,0.6,4122,queen11
0.11466627447110302,0.33033713372248524,0.7,4123,queen11
0.114520300023696,0.3301836487265194,0.8,4124,queen11
0.11439060896215304,0.3300334518504255,0.9,4125,queen11
0.1142424968701615,0.3298726077939643,0.9,4126,queen4
0.11411677487542696,0.3297713267468961,0.6,4127,queen11
0.11396724438611722,0.3296046217004736,0.8,4128,queen11
0.11382708627124165,0.32944181702857794,1.0,4129,queen11
0.11368253054032469,0.32928089713829023,0.6,4130,queen11
0.11353462481940234,0.32912896910199413,0.6,4131,queen11
0.11338910054389655,0.32897461787657706,0.9,4132,queen11
0.11325168856827345,0.3288159784633443,0.8,4133,queen11
0.11310754792443638,0.3286438592823072,1.0,4134,queen11
0.11296224244143985,0.3284679865071533,0.8,4135,queen11
0.11281764894655695,0.32829272485161265,0.5,4136,queen11
0.11267810629927405,0.3281424426597003,0.7,4137,queen4
0.11254115262172759,0.32798430094143255,0.7,4138,queen11
0.1124039829861034,0.32784620718522506,1.0,4139,queen11
0.11227440461009539,0.3276942084435703,0.8,4140,queen11
0.1121316871492032,0.3275370455974907,0.7,4141,queen11
0.1119948198240982,0.3273888792464211,0.9,4142,queen11
0.11186826363340155,0.32724077153850245,0.8,4143,queen11
0.1117259814766016,0.3270659307951338,0.5,4144,queen11
0.11158625881768128,0.32689478290455226,1.0,4145,queen11
0.11145092198246011,0.3267277721857331,0.6,4146,queen11
0.11130901117409979,0.32656231884445464,0.8,4147,queen11
0.1111690568499151,0.32639044297564535,0.7,4148,queen11
0.11103675026363796,0.3262296510272556,0.7,4149,queen11
0.1109161779251437,0.3260698846068456,0.9,4150,queen4
0.11078700766099238,0.32590720748479385,0.5,4151,queen11
0.11066143281149285,0.3257796305431172,0.7,4152,queen4
0.11052401890313573,0.3256172768344963,0.5,4153,queen11
0.11038679322043618,0.32546620798634956,0.5,4154,queen11
0.11021691288864403,0.32517442849644446,0.5,4155,queen11
0.110044232134746,0.3248448081819964,1.0,4156,queen11
0.10987707902250332,0.3245158070560106,0.8,4157,queen11
0.10970762991437726,0.3241860686823693,0.6,4158,queen11
0.10953986427058345,0.32386308706325034,0.7,4159,queen11
0.10936943372780226,0.32353486776869106,0.7,4160,queen11
0.10920039647585386,0.3232110322811903,1.0,4161,queen4
0.10903101322717852,0.322897585782325,0.8,4162,queen4
0.1088642201546965,0.3225786435193029,0.6,4163,queen4
0.10869928452276414,0.32225824448370166,0.9,4164,queen4
0.10853236514611306,0.3219424400206799,0.6,4165,queen11
0.10836983870643109,0.3216247023045379,0.6,4166,queen4
0.10820556425640726,0.32131123777128695,0.9,4167,queen11
0.1080422127424781,0.3209988306834499,0.4,4168,queen11
0.10787805171723061,0.32068169893102444,0.7,4169,queen11
0.10771972429473942,0.3203747176820306,0.8,4170,queen11
0.10755933553485547,0.3200599624443862,1.0,4171,queen4
0.10739996927233125,0.31975263994793557,0.3,4172,queen11
0.10723779055639661,0.31944813396357286,0.2,4173,queen11
0.10707918950131065,0.3191395513132999,0.9,4174,queen11
0.10692002407642974,0.318841635129031,0.9,4175,queen11
0.10676098164772338,0.31854350092026174,0.5,4176,queen4
0.10660409658025,0.3182387798899886,0.6,4177,queen11
0.1064463499443516,0.3179349249738243,0.8,4178,queen11
0.10629388590653738,0.3176342044274012,0.7,4179,queen11
0.10613632563989524,0.3173380094357687,0.4,4180,queen4
0.10598003424054854,0.3170407691437179,0.3,4181,queen11
