100	0.0449140071869	3869
101	0.0357599258423	3871
102	0.0393970012665	3873
103	0.038094997406	3875
104	0.0370960235596	3877
105	0.0356819629669	3879
106	0.041109085083	3881
107	0.0383288860321	3883
108	0.036171913147	3885
109	0.0383930206299	3887
110	0.0414080619812	3889
111	0.036327123642	3891
112	0.0403301715851	3893
113	0.0393090248108	3895
114	0.0339338779449	3897
115	0.0365378856659	3899
116	0.0355429649353	3901
117	0.038202047348	3903
118	0.0377068519592	3905
119	0.0377290248871	3907
120	0.0385580062866	3909
121	0.0385639667511	3911
122	0.0387589931488	3913
123	0.0398089885712	3915
100	0.0463259220123
101	0.0396628379822
102	0.0409069061279
103	0.0355060100555
104	0.0352780818939
105	0.0373868942261
106	0.0374901294708
107	0.0357708930969
108	0.0375669002533
109	0.032998085022
110	0.0412201881409
2000	0.0107271671295
2001	0.00349807739258
2002	0.00373196601868
2003	0.00674700737
2004	0.00462198257446
2005	0.00558996200562
2006	0.00375390052795
2007	0.00479102134705
2008	0.00439500808716
2009	0.00776195526123
2010	0.00476694107056
2011	0.00705790519714
2012	0.00478196144104
2013	0.00753903388977
2014	0.00323295593262
2015	0.00607299804688
2016	0.00369000434875
2017	0.00825214385986
2018	0.00398898124695
2019	0.00324010848999
2020	0.00457191467285
2021	0.00787878036499
2022	0.00341296195984
2023	0.00333595275879
2024	0.00735187530518
2025	0.00352907180786
2026	0.00459098815918
2027	0.00378799438477
2028	0.00679302215576
2029	0.00377798080444
2030	0.00857496261597
2031	0.00505113601685
2032	0.00682520866394
2033	0.00428891181946
2034	0.00863099098206
2035	0.00420999526978
2036	0.00685000419617
2037	0.00470185279846
2038	0.00336694717407
2039	0.00488114356995
2040	0.00696587562561
2041	0.00391387939453
2042	0.00808596611023
2043	0.00431513786316
2044	0.00615310668945
2045	0.00429797172546
2046	0.00459408760071
2047	0.0043740272522
2048	0.00721907615662
2049	0.00376105308533
2050	0.00725293159485
2051	0.00527501106262
2052	0.0064902305603
2053	0.00442099571228
2054	0.00479698181152
2055	0.00538182258606
2056	0.00683283805847
2057	0.00331997871399
2058	0.00757598876953
2059	0.00355195999146
2060	0.00377106666565
2061	0.00522613525391
2062	0.00861001014709
2063	0.00347709655762
2064	0.00318813323975
2065	0.00605297088623
2066	0.00324892997742
2067	0.00771188735962
2068	0.00326108932495
2069	0.00366497039795
2070	0.00502014160156
2071	0.00585389137268
2072	0.00421094894409
2073	0.00365304946899
2074	0.00367403030396
2075	0.00331711769104
2076	0.00756192207336
2077	0.00369811058044
2078	0.00436592102051
2079	0.00649499893188
2080	0.00877404212952
2081	0.00378012657166
2082	0.00344085693359
2083	0.00677299499512
2084	0.00598692893982
2085	0.00362396240234
2086	0.00336909294128
2087	0.00597405433655
2088	0.00414085388184
2089	0.00872087478638
2090	0.00428295135498
2091	0.0037579536438
2092	0.00491619110107
2093	0.00753307342529
2094	0.0042359828949
2095	0.00436282157898
2096	0.00430798530579
2097	0.00814509391785
2098	0.00433802604675
2099	0.00463700294495
2100	0.00390386581421
2101	0.00801110267639
2102	0.00396299362183
2103	0.00373983383179
2104	0.00475692749023
2105	0.00605893135071
2106	0.00381898880005
2107	0.00431084632874
2108	0.00648593902588
2109	0.00842308998108
2110	0.00408101081848
2111	0.00396990776062
2112	0.00705504417419
