time4sub,time11sub,solution?,n,blocked/n^2,time4,time11,Satisfiable?,correct winner
0.0289121972,0.0908948375,1,50,0.5812,0.1039345264,1.0480980873,SAT,queen4
0.0289156269,0.0908967712,1,50,0.5816,0.0904405117,0.9492907524,SAT,queen4
0.0289273865,0.0909295885,1,50,0.582,0.1013348103,0.9713160992,SAT,queen4
0.0289389587,0.0909579043,1,50,0.5824,0.089751482,1.0357277393,SAT,queen4
0.0289428857,0.0909600176,1,50,0.5828,0.0961060524,1.0468046665,SAT,queen4
0.02896893,0.0910346755,1,50,0.5832,0.2805781364,2.3743174076,SAT,queen4
0.028978828,0.0910549879,1,50,0.5836,0.1170954704,1.0061421394,SAT,queen4
0.0289845274,0.0910700292,1,50,0.584,0.1090838909,1.1324834824,SAT,queen4
0.0289979004,0.0911063372,1,50,0.5844,0.1298279762,1.3019542694,SAT,queen4
0.0290082084,0.0911335116,1,50,0.5848,0.1439385414,1.3291265965,SAT,queen4
0.0290174138,0.0911574609,1,50,0.5852,0.0842871666,1.1470799446,SAT,queen4
0.0290286298,0.0911812608,1,50,0.5856,0.1250486374,1.1389491558,SAT,queen4
0.0290424721,0.0912102263,1,50,0.586,0.1176025867,1.2292547226,SAT,queen4
0.0290564093,0.0912405799,1,50,0.5864,0.2126302719,1.8906857967,SAT,queen4
0.0290672731,0.0912685607,1,50,0.5868,0.0973155499,1.3282592297,SAT,queen4
0.0290694403,0.0912666183,1,50,0.5872,0.1810297966,1.6938529015,SAT,queen4
0.0290756538,0.0912817657,1,50,0.5876,0.0852375031,1.0245170593,SAT,queen4
0.0290791951,0.0912915899,1,50,0.588,0.0937871933,0.8723087311,SAT,queen4
0.0290843334,0.0912951471,1,50,0.5884,0.0868339539,0.8369503021,SAT,queen4
0.0290869214,0.0912951042,1,50,0.5888,0.082259655,0.8323936462,SAT,queen4
0.0290903283,0.0913046425,1,50,0.5892,0.1025252342,1.0447468758,SAT,queen4
0.0290910425,0.0912995656,1,50,0.5896,0.1081535816,0.9561369419,SAT,queen4
0.0290950292,0.0913040852,1,50,0.59,0.0853662491,0.8424098492,SAT,queen4
0.029097846,0.0913086378,1,50,0.5904,0.0764911175,0.8355793953,SAT,queen4
0.0291017691,0.0913176684,1,50,0.5908,0.0837488174,0.8753249645,SAT,queen4
0.0291046123,0.0913162075,1,50,0.5912,0.0895965099,0.89716506,SAT,queen4
0.0291088921,0.0913230093,1,50,0.5916,0.0943050385,0.8438808918,SAT,queen4
0.0291143977,0.0913276681,1,50,0.592,0.1240773201,1.0015678406,SAT,queen4
0.0291193921,0.0913421608,1,50,0.5924,0.1327531338,1.0247998238,SAT,queen4
0.0291309721,0.091362076,1,50,0.5928,0.0750072002,0.8636653423,SAT,queen4
0.0291406429,0.0913827159,1,50,0.5932,0.1164574623,0.9978458881,SAT,queen4
0.0291504092,0.0913992304,1,50,0.5936,0.0820324421,0.8607606888,SAT,queen4
0.0291559684,0.09140324,1,50,0.594,0.090133667,0.8635187149,SAT,queen4
0.0291638771,0.0914217851,1,50,0.5944,0.1337969303,1.1552865505,SAT,queen4
0.0291751085,0.091453452,1,50,0.5948,0.1157422066,0.9682478905,SAT,queen4
0.0291787851,0.091462414,1,50,0.5952,0.1808681488,1.5334017277,SAT,queen4
0.0291900761,0.0914850696,1,50,0.5956,0.1039407253,1.2333123684,SAT,queen4
0.0292015093,0.0915207062,1,50,0.596,0.227145195,1.1400279999,SAT,queen4
0.0292123354,0.0915345262,1,50,0.5964,0.098886013,1.0403006077,SAT,queen4
0.0292228513,0.0915488492,1,50,0.5968,0.082439661,1.0833773613,SAT,queen4
0.0292309102,0.0915625682,1,50,0.5972,0.1220202446,1.0845448971,SAT,queen4
0.0292436609,0.0915821961,1,50,0.5976,0.1340398788,1.1404469013,SAT,queen4
0.0292463924,0.0915869936,1,50,0.598,0.0832676888,0.9511299133,SAT,queen4
0.0292553307,0.0916017803,1,50,0.5984,0.1630532742,1.0316281319,SAT,queen4
0.02926173,0.0916140348,1,50,0.5988,0.093934536,0.8687367439,SAT,queen4
0.0292689799,0.0916289279,1,50,0.5992,0.1027443409,0.8705551624,SAT,queen4
0.0292844463,0.0916631847,1,50,0.5996,0.0952608585,1.168040514,SAT,queen4
0.029288112,0.0916764276,1,50,0.6,0.1271674633,0.8553602695,SAT,queen4
0.0292921567,0.0916867092,1,50,0.6004,0.128798008,1.105817318,SAT,queen4
0.0292957717,0.0916910481,1,50,0.6008,0.0901250839,0.8397097588,SAT,queen4
0.0293049713,0.0917073004,1,50,0.6012,0.0925214291,1.077568531,SAT,queen4
0.0293111926,0.0917240498,1,50,0.6016,0.1247732639,0.8890407085,SAT,queen4
0.0293190246,0.0917357392,1,50,0.602,0.0880811214,0.8276319504,SAT,queen4
0.0293235312,0.091746072,1,50,0.6024,0.0993826389,0.9841558933,SAT,queen4
0.0293300972,0.0917499007,1,50,0.6028,0.0916996002,0.870721817,SAT,queen4
0.0293353144,0.0917559825,1,50,0.6032,0.0860960484,0.8471341133,SAT,queen4
0.0293413358,0.0917692084,1,50,0.6036,0.0825419426,0.8512923717,SAT,queen4
0.0293474939,0.0917737817,1,50,0.604,0.1011571884,0.890198946,SAT,queen4
0.029350695,0.0917798827,1,50,0.6044,0.0938570499,0.9962670803,SAT,queen4
0.0293532344,0.0917862784,1,50,0.6048,0.0934324265,0.9120769501,SAT,queen4
0.0293589738,0.0917966171,1,50,0.6052,0.0863261223,1.2107224464,SAT,queen4
0.0293642305,0.0918123459,1,50,0.6056,0.09466362,1.2875990868,SAT,queen4
0.0293696339,0.0918316654,1,50,0.606,0.0811033249,0.9077785015,SAT,queen4
0.0293786646,0.0918558806,1,50,0.6064,0.1145510674,1.2200703621,SAT,queen4
0.0293868007,0.0918728063,1,50,0.6068,0.0953247547,1.3620448112,SAT,queen4
0.0293960026,0.0918937152,1,50,0.6072,0.0955252647,1.2980520725,SAT,queen4
0.0294057401,0.0919239917,1,50,0.6076,0.1430499554,1.4566936493,SAT,queen4
0.0294205342,0.0919539492,1,50,0.608,0.1473915577,1.6512117386,SAT,queen4
0.0294335838,0.0919906369,1,50,0.6084,0.1053495407,1.2184038162,SAT,queen4
0.0294465113,0.0920074004,1,50,0.6088,0.172273159,1.2465932369,SAT,queen4
0.0294635929,0.0920379682,1,50,0.6092,0.1716172695,1.2875905037,SAT,queen4
0.0294729104,0.092051466,1,50,0.6096,0.1174342632,1.5214276314,SAT,queen4
0.0294806776,0.0920591029,1,50,0.61,0.0965089798,1.1590008736,SAT,queen4
0.0294834803,0.0920799436,1,50,0.6104,0.0890705585,0.835693121,SAT,queen4
0.0294903704,0.0920914014,1,50,0.6108,0.0911312103,1.0287687778,SAT,queen4
0.0294960669,0.0921002849,1,50,0.6112,0.144133091,0.9634697437,SAT,queen4
0.0295030945,0.0921113989,1,50,0.6116,0.0951209068,1.0139451027,SAT,queen4
0.0295112415,0.0921314448,1,50,0.612,0.0862560272,1.0698597431,SAT,queen4
0.0295195077,0.0921472165,1,50,0.6124,0.1070299149,1.4198634624,SAT,queen4
0.0295255875,0.0921636613,1,50,0.6128,0.0842778683,0.8482747078,SAT,queen4
0.0295301975,0.0921677491,1,50,0.6132,0.0960536003,0.8273515701,SAT,queen4
0.0295336959,0.0921748584,1,50,0.6136,0.0888433456,1.2064230442,SAT,queen4
0.0295367157,0.0921882155,1,50,0.614,0.0840229988,0.8729345798,SAT,queen4
0.0295468101,0.0922055142,1,50,0.6144,0.100127697,0.8568539619,SAT,queen4
0.0295577813,0.0922262186,1,50,0.6148,0.123183012,1.3958699703,SAT,queen4
0.0295672209,0.0922481781,1,50,0.6152,0.0989847183,1.1268789768,SAT,queen4
0.0295767708,0.0922719974,1,50,0.6156,0.1204762459,0.9868724346,SAT,queen4
0.0295859523,0.0922969224,1,50,0.616,0.0905618668,1.4252076149,SAT,queen4
0.0295977302,0.0923319711,1,50,0.6164,0.0841574669,1.1774244308,SAT,queen4
0.0296088121,0.092352579,1,50,0.6168,0.1656723022,1.0234012604,SAT,queen4
0.0296130547,0.092358703,1,50,0.6172,0.0803151131,0.8566272259,SAT,queen4
0.0296170387,0.0923618992,1,50,0.6176,0.0893695354,0.8586742878,SAT,queen4
0.0296236691,0.0923695218,1,50,0.618,0.0872833729,0.9072563648,SAT,queen4
0.0296279243,0.0923750747,1,50,0.6184,0.1150071621,1.0281841755,SAT,queen4
0.0296325314,0.092380924,1,50,0.6188,0.0752601624,0.8550083637,SAT,queen4
0.0296350179,0.0923867778,1,50,0.6192,0.0844736099,0.8646962643,SAT,queen4
0.0296390251,0.0923917938,1,50,0.6196,0.0789446831,0.8346474171,SAT,queen4
0.029643858,0.0924007178,1,50,0.62,0.0864479542,1.0856714249,SAT,queen4
0.0296515832,0.0924187187,1,50,0.6204,0.09735322,0.8861176968,SAT,queen4
0.029657515,0.0924300583,1,50,0.6208,0.1067779064,1.0339825153,SAT,queen4
0.0296611312,0.0924360206,1,50,0.6212,0.0940053463,0.8507173061,SAT,queen4
0.0296664206,0.0924489255,1,50,0.6216,0.0864644051,0.8562572002,SAT,queen4
0.0296709116,0.0924550198,1,50,0.622,0.0846276283,0.8239560127,SAT,queen4
0.0296760014,0.0924670906,1,50,0.6224,0.0876698494,0.8714818954,SAT,queen4
0.0296800921,0.0924742018,1,50,0.6228,0.0816893578,0.877648592,SAT,queen4
0.0296858983,0.0924868798,1,50,0.6232,0.1031606197,0.9661941528,SAT,queen4
0.0296918847,0.0924944348,1,50,0.6236,0.0823748112,1.0142073631,SAT,queen4
0.0296974261,0.0924961457,1,50,0.624,0.121707201,0.9384181499,SAT,queen4
0.0297018864,0.0925027311,1,50,0.6244,0.0817797184,0.9147903919,SAT,queen4
0.0297115114,0.0925335468,1,50,0.6248,0.1107010841,1.0687777996,SAT,queen4
0.0297147433,0.0925402144,1,50,0.6252,0.0942766666,0.8468708992,SAT,queen4
0.0297205637,0.0925508156,1,50,0.6256,0.1135470867,1.1199390888,SAT,queen4
0.029729146,0.0925739504,1,50,0.626,0.0869452953,1.7780835629,SAT,queen4
0.0297462792,0.0926161496,1,50,0.6264,0.0843784809,0.9080760479,SAT,queen4
0.0297631949,0.0926548072,1,50,0.6268,0.0883278847,1.2042758465,SAT,queen4
0.0297716266,0.0926732658,1,50,0.6272,0.1856701374,1.864140749,SAT,queen4
0.0297798007,0.092701926,1,50,0.6276,0.1130633354,1.7069189548,SAT,queen4
0.0297930721,0.0927252848,1,50,0.628,0.1523995399,1.6094043255,SAT,queen4
0.0298049106,0.0927508921,1,50,0.6284,0.1117665768,1.4886388779,SAT,queen4
0.0298186356,0.0927867797,1,50,0.6288,0.1207308769,1.0627038479,SAT,queen4
0.0298211266,0.0927843187,1,50,0.6292,0.1443684101,1.5143661499,SAT,queen4
0.0298268607,0.0927924615,1,50,0.6296,0.1112215519,0.8987185955,SAT,queen4
0.0298329936,0.0928065973,1,50,0.63,0.1009492874,1.2736172676,SAT,queen4
0.029842606,0.0928331017,1,50,0.6304,0.1755504608,1.4142105579,SAT,queen4
0.029853583,0.0928604536,1,50,0.6308,0.1144757271,1.0161612034,SAT,queen4
0.0298713404,0.092893643,1,50,0.6312,0.1882698536,1.5607361794,SAT,queen4
0.0298761532,0.0929128716,1,50,0.6316,0.1097986698,0.9851903915,SAT,queen4
0.0298871598,0.0929378288,1,50,0.632,0.1040933132,0.9918437004,SAT,queen4
0.0298967882,0.0929545147,1,50,0.6324,0.0995285511,1.3353769779,SAT,queen4
0.029902266,0.0929602385,1,50,0.6328,0.0864984989,0.9836683273,SAT,queen4
0.0299060061,0.0929610753,1,50,0.6332,0.1370773315,1.0134925842,SAT,queen4
0.0299179087,0.0929789441,1,50,0.6336,0.0787034035,1.001349926,SAT,queen4
0.0299276223,0.0930016958,1,50,0.634,0.1016726494,0.8419027328,SAT,queen4
0.0299350275,0.0930242064,1,50,0.6344,0.1227538586,1.3857426643,SAT,queen4
0.0299495329,0.0930609076,1,50,0.6348,0.1492130756,1.6422657967,SAT,queen4
0.0299637238,0.0930929694,1,50,0.6352,0.1961016655,1.3254163265,SAT,queen4
0.0299776148,0.0931243752,1,50,0.6356,0.1112940311,1.4960393906,SAT,queen4
0.0299854383,0.0931336005,1,50,0.636,0.12601614,0.8824703693,SAT,queen4
0.0299913803,0.0931413972,1,50,0.6364,0.0758345127,0.8459391594,SAT,queen4
0.0299955327,0.0931482581,1,50,0.6368,0.0849497318,0.8246977329,SAT,queen4
0.0299996865,0.0931477679,1,50,0.6372,0.0814623833,1.091906786,SAT,queen4
0.0300060252,0.0931550765,1,50,0.6376,0.0941340923,1.4671297073,SAT,queen4
0.030015239,0.0931751666,1,50,0.638,0.2079770565,0.8868436813,SAT,queen4
0.0300203945,0.0931819533,1,50,0.6384,0.0821764469,0.8936150074,SAT,queen4
0.0300234824,0.0931912299,1,50,0.6388,0.1134200096,0.9003202915,SAT,queen4
0.0300273261,0.0931889413,1,50,0.6392,0.0867440701,0.8414683342,SAT,queen4
0.0300334288,0.0932048909,1,50,0.6396,0.0990247726,0.8654675484,SAT,queen4
0.0300408199,0.0932137074,1,50,0.64,0.0792045593,0.8543608189,SAT,queen4
0.0300444158,0.0932173095,1,50,0.6404,0.0745971203,0.8088345528,SAT,queen4
0.0300495756,0.0932215737,1,50,0.6408,0.0813274384,0.8489000797,SAT,queen4
0.0300508563,0.0932177666,1,50,0.6412,0.1582159996,0.8152494431,SAT,queen4
0.0300549239,0.0932244542,1,50,0.6416,0.0958552361,0.8494243622,SAT,queen4
0.0300591317,0.0932331513,1,50,0.642,0.0955338478,0.881529808,SAT,queen4
0.0300634418,0.0932381885,1,50,0.6424,0.0986566544,0.8196899891,SAT,queen4
0.0300683169,0.0932416495,1,50,0.6428,0.0986161232,0.8494825363,SAT,queen4
0.030073519,0.0932473825,1,50,0.6432,0.0857720375,0.8168392181,SAT,queen4
0.0300771987,0.0932571287,1,50,0.6436,0.0871281624,0.9555933475,SAT,queen4
0.0300834029,0.0932731657,1,50,0.644,0.0961799622,1.149135828,SAT,queen4
0.0300849422,0.0932716789,1,50,0.6444,0.0845863819,0.9469559193,SAT,queen4
0.0300920066,0.0932832197,1,50,0.6448,0.1777589321,1.551388979,SAT,queen4
0.0301013805,0.0933050293,1,50,0.6452,0.1191670895,1.0262930393,SAT,queen4
0.0301095152,0.0933310074,1,50,0.6456,0.0974295139,1.1080622673,SAT,queen4
0.0301205527,0.0933631214,1,50,0.646,0.1037623882,1.1976187229,SAT,queen4
0.0301238361,0.0933770296,1,50,0.6464,0.0921080112,1.2056055069,SAT,queen4
0.0301249144,0.0933751938,1,50,0.6468,0.1303887367,1.0206401348,SAT,queen4
0.0301332092,0.0933957186,1,50,0.6472,0.0875632763,0.8862264156,SAT,queen4
0.0301346386,0.0933961757,1,50,0.6476,0.0814340115,0.8233439922,SAT,queen4
0.0301374656,0.0933965763,1,50,0.648,0.0758666992,0.8200719357,SAT,queen4
0.0301422297,0.0934084673,1,50,0.6484,0.0878176689,0.9300551414,SAT,queen4
0.0301442176,0.0934055696,1,50,0.6488,0.100373745,1.0066406727,SAT,queen4
0.0301465031,0.0934124368,1,50,0.6492,0.0752756596,0.8227665424,SAT,queen4
0.0301499958,0.0934155732,1,50,0.6496,0.0909123421,0.8646438122,SAT,queen4
0.0301613106,0.0934215385,1,50,0.65,0.0958242416,0.8059589863,SAT,queen4
0.030164739,0.0934251505,1,50,0.6504,0.0818972588,0.8167808056,SAT,queen4
0.0301675115,0.0934266728,1,50,0.6508,0.0763320923,0.8544852734,SAT,queen4
0.0301700351,0.093426508,1,50,0.6512,0.0799703598,0.8440358639,SAT,queen4
0.0301748669,0.0934287327,1,50,0.6516,0.1041293144,0.8352129459,SAT,queen4
0.0301781769,0.0934359015,1,50,0.652,0.0962615013,0.8374936581,SAT,queen4
0.0301825886,0.0934419447,1,50,0.6524,0.1081039906,0.8276238441,SAT,queen4
0.0301861338,0.0934472408,1,50,0.6528,0.086209774,0.8807947636,SAT,queen4
0.030189848,0.0934529586,1,50,0.6532,0.1442532539,0.9596095085,SAT,queen4
0.0301926175,0.0934560618,1,50,0.6536,0.1190299988,0.8597633839,SAT,queen4
0.0301956405,0.0934589551,1,50,0.654,0.0735812187,0.8151643276,SAT,queen4
0.030198878,0.0934619072,1,50,0.6544,0.1130719185,0.8649959564,SAT,queen4
0.0302014748,0.0934640035,1,50,0.6548,0.0843753815,0.8784503937,SAT,queen4
0.0302043273,0.0934645968,1,50,0.6552,0.0845963955,0.8308327198,SAT,queen4
0.0302102193,0.0934646274,1,50,0.6556,0.1228494644,0.8369336128,SAT,queen4
0.0302177105,0.0934698766,1,50,0.656,0.1093451977,0.8297069073,SAT,queen4
0.0302217397,0.0934769785,1,50,0.6564,0.0747711658,0.8812241554,SAT,queen4
0.0302260132,0.0934862703,1,50,0.6568,0.0825228691,0.9272224903,SAT,queen4
0.0302315081,0.0934959171,1,50,0.6572,0.1271688938,1.0052495003,SAT,queen4
0.0302333547,0.0934930353,1,50,0.6576,0.1690993309,0.9510276318,SAT,queen4
0.0302373233,0.0934964624,1,50,0.658,0.0812933445,0.8616142273,SAT,queen4
0.0302398676,0.0934983568,1,50,0.6584,0.0790121555,0.8410899639,SAT,queen4
0.0302450162,0.0934971883,1,50,0.6588,0.0812857151,0.8360786438,SAT,queen4
0.0302486833,0.0934994809,1,50,0.6592,0.1149325371,0.8301012516,SAT,queen4
0.0302523853,0.093506564,1,50,0.6596,0.0855314732,0.8382360935,SAT,queen4
0.0302556322,0.0935079617,1,50,0.66,0.0955679417,0.8664872646,SAT,queen4
0.0302611259,0.0935108136,1,50,0.6604,0.0828435421,0.8491306305,SAT,queen4
0.030267387,0.093514575,1,50,0.6608,0.0918972492,0.8170771599,SAT,queen4
0.0302730347,0.0935147509,1,50,0.6612,0.0945491791,0.8482217789,SAT,queen4
0.0302773145,0.0935215754,1,50,0.6616,0.0957424641,0.8587110043,SAT,queen4
0.0302820122,0.093530809,1,50,0.662,0.0994470119,0.9278671741,SAT,queen4
0.0302942068,0.0935604172,1,50,0.6624,0.0945544243,1.4453268051,SAT,queen4
0.0303013304,0.0935796358,1,50,0.6628,0.1147632599,1.0589127541,SAT,queen4
0.030314856,0.093603101,1,50,0.6632,0.1471049786,1.3505392075,SAT,queen4
0.0303225574,0.0936283411,1,50,0.6636,0.2570075989,1.4016990662,SAT,queen4
0.030338509,0.0936522173,1,50,0.664,0.1513550282,0.9521718025,SAT,queen4
0.0303406511,0.0936472777,1,50,0.6644,0.0931403637,1.6557488441,SAT,queen4
0.030356856,0.0936781111,1,50,0.6648,0.0821785927,1.8069832325,SAT,queen4
0.0303732707,0.0937061954,1,50,0.6652,0.1203260422,1.1053655148,SAT,queen4
0.0303739924,0.0936976649,1,50,0.6656,0.0952577591,0.9835278988,SAT,queen4
0.030376509,0.0936960134,1,50,0.666,0.1322824955,1.4630565643,SAT,queen4
0.0303918041,0.093724069,1,50,0.6664,0.0823099613,0.9893102646,SAT,queen4
0.0303964662,0.0937231229,1,50,0.6668,0.091373682,0.9930672646,SAT,queen4
0.0303982483,0.0937231504,1,50,0.6672,0.0818903446,0.7988083363,SAT,queen4
0.030400854,0.0937285884,1,50,0.6676,0.0781004429,1.3436954021,SAT,queen4
0.0304079476,0.093735619,1,50,0.668,0.1227564812,1.124352932,SAT,queen4
0.0304168151,0.093748089,1,50,0.6684,0.0829229355,0.807667017,SAT,queen4
0.0304205356,0.0937524028,1,50,0.6688,0.0848751068,0.8467354774,SAT,queen4
0.0304225961,0.0937570157,1,50,0.6692,0.0933065414,0.9335124493,SAT,queen4
0.0304272179,0.0937679395,1,50,0.6696,0.0890243053,0.9361777306,SAT,queen4
0.030432828,0.0937731765,1,50,0.67,0.1094195843,0.8881516457,SAT,queen4
0.030438082,0.0937742232,1,50,0.6704,0.0870056152,0.8338139057,SAT,queen4
0.0304437319,0.0937802037,1,50,0.6708,0.0943791866,0.8677127361,SAT,queen4
0.0304495295,0.0937922561,1,50,0.6712,0.0833027363,0.8284966946,SAT,queen4
0.0304513636,0.0937967045,1,50,0.6716,0.0783584118,0.854285717,SAT,queen4
0.0304552993,0.0938030419,1,50,0.672,0.0903868675,0.8535068035,SAT,queen4
0.0304564632,0.0938058,1,50,0.6724,0.0824639797,0.8794734478,SAT,queen4
0.0304596816,0.0938097964,1,50,0.6728,0.0903708935,0.8391218185,SAT,queen4
0.03046288,0.0938126964,1,50,0.6732,0.0803282261,0.8131513596,SAT,queen4
0.0304675274,0.0938170299,1,50,0.6736,0.0923933983,1.0097703934,SAT,queen4
0.0304693209,0.0938155531,1,50,0.674,0.0808298588,0.8403468132,SAT,queen4
0.0304727262,0.0938163207,1,50,0.6744,0.094840765,0.8603682518,SAT,queen4
0.0304773874,0.0938230938,1,50,0.6748,0.0760331154,0.9100382328,SAT,queen4
0.0304824247,0.0938300835,1,50,0.6752,0.1939952374,0.9836182594,SAT,queen4
0.0304927903,0.0938380346,1,50,0.6756,0.0825846195,0.862039566,SAT,queen4
0.0304968104,0.0938435673,1,50,0.676,0.0831856728,0.8347699642,SAT,queen4
0.0304991622,0.0938475139,1,50,0.6764,0.0812084675,0.8226349354,SAT,queen4
0.0305024868,0.0938526808,1,50,0.6768,0.0792710781,0.8405821323,SAT,queen4
0.0305088626,0.093853962,1,50,0.6772,0.095467329,0.817712307,SAT,queen4
0.0305144694,0.0938603743,1,50,0.6776,0.0745561123,0.8347864151,SAT,queen4
0.0305165531,0.0938625094,1,50,0.678,0.0874209404,0.8235347271,SAT,queen4
0.030519592,0.0938609734,1,50,0.6784,0.1017940044,0.8322560787,SAT,queen4
0.0305356027,0.0938653572,1,50,0.6788,0.0798377991,0.8370256424,SAT,queen4
0.0305426024,0.0938711605,1,50,0.6792,0.083616972,0.8972489834,SAT,queen4
0.0305450393,0.0938736454,1,50,0.6796,0.0939333439,0.9073007107,SAT,queen4
0.0305540798,0.0938862877,1,50,0.68,0.0888438225,1.0924844742,SAT,queen4
0.0305611755,0.0938982454,1,50,0.6804,0.0904142857,0.858212471,SAT,queen4
0.030568815,0.09389964,1,50,0.6808,0.096706152,0.8241331577,SAT,queen4
0.0305772662,0.0939064329,1,50,0.6812,0.0923178196,0.8740394115,SAT,queen4
0.0305809641,0.0939046633,1,50,0.6816,0.1037790775,0.81584692,SAT,queen4
0.030587114,0.0939067932,1,50,0.682,0.0865347385,0.8267939091,SAT,queen4
0.0305919838,0.0939143927,1,50,0.6824,0.0825915337,0.8207941055,SAT,queen4
0.0305999405,0.0939210304,1,50,0.6828,0.088665247,0.8010864258,SAT,queen4
0.0306034004,0.0939278326,1,50,0.6832,0.0911729336,0.9589629173,SAT,queen4
0.0306064272,0.0939283994,1,50,0.6836,0.1021752357,0.8413538933,SAT,queen4
0.0306165235,0.0939350537,1,50,0.684,0.0772166252,0.8718113899,SAT,queen4
0.0306211961,0.0939365546,1,50,0.6844,0.1019532681,0.8541817665,SAT,queen4
0.0306269764,0.093943823,1,50,0.6848,0.0868868828,0.8505520821,SAT,queen4
0.0306287801,0.0939438243,1,50,0.6852,0.1045191288,0.8543732166,SAT,queen4
0.0306367545,0.0939491225,1,50,0.6856,0.1363186836,0.8817985058,SAT,queen4
0.0306426695,0.0939597247,1,50,0.686,0.1856975555,0.8897783756,SAT,queen4
0.030647654,0.0939595443,1,50,0.6864,0.1663560867,0.8362128735,SAT,queen4
0.0306523905,0.0939638631,1,50,0.6868,0.106539011,0.8256943226,SAT,queen4
0.0306550753,0.0939656513,1,50,0.6872,0.0936830044,0.8155834675,SAT,queen4
0.0306617581,0.0939728072,1,50,0.6876,0.0845997334,0.8546745777,SAT,queen4
0.0306665853,0.0939789441,1,50,0.688,0.1134696007,1.0395834446,SAT,queen4
0.0306851514,0.0939880856,1,50,0.6884,0.3316545486,0.8522267342,SAT,queen4
0.0307001787,0.0939981477,1,50,0.6888,0.0832042694,0.8692228794,SAT,queen4
0.0307025393,0.0939996879,1,50,0.6892,0.1167337894,0.9864037037,SAT,queen4
0.0307068561,0.0940031055,1,50,0.6896,0.0824809074,0.8448297977,SAT,queen4
0.0307096303,0.0940028528,1,50,0.69,0.0957815647,0.8366234303,SAT,queen4
0.0307164176,0.094011914,1,50,0.6904,0.1125102043,0.8517379761,SAT,queen4
0.0307201397,0.0940189115,1,50,0.6908,0.1038908958,0.9204332829,SAT,queen4
0.0307242714,0.0940245606,0.9,50,0.6912,0.099640131,0.8510215282,SAT,queen4
0.0307338437,0.0940310559,1,50,0.6916,0.1495771408,0.8496263027,SAT,queen4
0.0307405932,0.0940344379,1,50,0.692,0.0752995014,0.8248193264,SAT,queen4
0.0307466254,0.0940369215,1,50,0.6924,0.0960202217,0.851121664,SAT,queen4
0.0307525298,0.0940478677,1,50,0.6928,0.0825679302,0.9396936893,SAT,queen4
0.030756063,0.0940520574,1,50,0.6932,0.094643116,0.8375937939,SAT,queen4
0.0307626558,0.0940570832,1,50,0.6936,0.1394212246,0.7952792645,SAT,queen4
0.0307684737,0.0940575488,1,50,0.694,0.1531915665,0.8250083923,SAT,queen4
0.030777001,0.0940602133,1,50,0.6944,0.0920124054,0.8428928852,SAT,queen4
0.030785913,0.0940822392,1,50,0.6948,0.0823397636,0.855700016,SAT,queen4
0.0307937157,0.0940913892,1,50,0.6952,0.1470041275,0.9998707771,SAT,queen4
0.0308027193,0.0941080013,1,50,0.6956,0.0847971439,0.9889659882,SAT,queen4
0.030819394,0.0941298493,1,50,0.696,0.1199066639,1.4726762772,SAT,queen4
0.0308301107,0.0941558349,1,50,0.6964,0.1046204567,0.9792599678,SAT,queen4
0.0308482144,0.0941965716,1,50,0.6968,0.0803899765,1.4450228214,SAT,queen4
0.0308522397,0.0942040001,1,50,0.6972,0.1807165146,1.4021713734,SAT,queen4
0.0308665286,0.0942345763,1,50,0.6976,0.171664238,1.4077715874,SAT,queen4
0.0308721875,0.0942414432,1,50,0.698,0.1379611492,0.944103241,SAT,queen4
0.0308799256,0.094261944,1,50,0.6984,0.1183383465,1.0433290005,SAT,queen4
0.0308895219,0.0942876898,1,50,0.6988,0.1173622608,1.6584267616,SAT,queen4
0.0309100137,0.0943258274,1,50,0.6992,0.2585637569,1.7859287262,SAT,queen4
0.0309338676,0.094372825,1,50,0.6996,0.204158783,1.3833549023,SAT,queen4
0.0309409261,0.0943758489,1,50,0.7,0.1771225929,1.3972961903,SAT,queen4
0.0309556394,0.0944088234,1,50,0.7004,0.1647524834,1.6249637604,SAT,queen4
0.0309695627,0.0944340915,1,50,0.7008,0.1199164391,1.4933516979,SAT,queen4
0.0309755742,0.0944356763,1,50,0.7012,0.1449029446,1.3091213703,SAT,queen4
0.0309882776,0.0944686317,1,50,0.7016,0.1442244053,1.5673427582,SAT,queen4
0.0309965973,0.0944841435,1,50,0.702,0.2291715145,1.2933959961,SAT,queen4
0.0310054013,0.0944994076,1,50,0.7024,0.3619191647,1.276412487,SAT,queen4
0.0310148915,0.0945328256,1,50,0.7028,0.2224905491,1.2028620243,SAT,queen4
0.0310354073,0.0945619397,1,50,0.7032,0.1223299503,1.4022994041,SAT,queen4
0.0310500396,0.0945942841,1,50,0.7036,0.131005764,1.1332228184,SAT,queen4
0.0310567564,0.0945959502,1,50,0.704,0.1080198288,1.1356999874,SAT,queen4
0.0310636179,0.0946005464,1,50,0.7044,0.1659004688,1.2500081062,SAT,queen4
0.0310753859,0.0946362875,0.9,50,0.7048,0.2467815876,1.7550368309,SAT,queen4
0.0311049285,0.0946787731,1,50,0.7052,0.2269463539,1.0742678642,SAT,queen4
0.0311171697,0.0947038668,1,50,0.7056,0.1446912289,1.7126054764,SAT,queen4
0.0311302735,0.0947278815,1,50,0.706,0.1079163551,1.0864300728,SAT,queen4
0.0311381364,0.0947409319,1,50,0.7064,0.1530053616,1.2653150558,SAT,queen4
