Satisfiable?
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
UnSAT
UnSAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
UnSAT
UnSAT
SAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
SAT
SAT
SAT
SAT
UnSAT
UnSAT
SAT
SAT
SAT
SAT
SAT
SAT
UnSAT
SAT
SAT
SAT
SAT
UnSAT
UnSAT
SAT
UnSAT
SAT
UnSAT
SAT
SAT
SAT
UnSAT
SAT
UnSAT
UnSAT
UnSAT
SAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
SAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
SAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
UnSAT
