time4sub,time11sub,solution?,n,time4,time11,correct winner,SAT?
0.18941618355837736,0.7295457922328602,0.29818181818181816,69,0.10845279693603516,12.563964366912842,queen4,SAT
0.18451284304909085,0.7334662543172422,0.2852173913043478,77,0.9547417163848877,10.597999811172485,queen4,SAT
0.38196835537751517,0.9304453539848327,0.315,79,6.241021156311035,5.926665544509888,queen11,SAT
0.36910034732818603,0.9153623983383179,0.3024,69,7.49863600730896,3.051614761352539,queen11,SAT
0.36240329742431643,0.901885459789863,0.3292307692307692,65,0.1331958770751953,3.0516738891601562,queen4,SAT
0.35051652996628374,0.8809287270793208,0.31703703703703706,60,3.677586555480957,14.718035459518433,queen4,SAT
0.3571599762780326,0.9029584053584507,0.3414285714285714,78,1.153355598449707,4.595108985900879,queen4,SAT
0.37428852722562594,0.9287864019130838,0.3317241379310345,79,1.6974151134490967,6.380990743637085,queen4,SAT
0.36911243375142416,0.9137537463506062,0.354,61,0.5243580341339111,1.9162473678588867,queen4,SAT
0.3594056043317241,0.8964744301765196,0.34516129032258064,62,0.6365787982940674,2.566352605819702,queen4,SAT
0.37575525015592576,0.9174579557776451,0.358125,76,1.9832286834716797,5.614630937576294,queen4,SAT
0.40721579132658065,0.9608414793014526,0.37636363636363634,71,0.42291831970214844,3.3168935775756836,queen4,SAT
0.3964937332097222,0.9431942210477942,0.3652941176470588,61,8.14363718032837,6.967634677886963,queen11,SAT
0.3904587037222726,0.9453370186941964,0.38342857142857145,80,0.2118837833404541,5.027973890304565,queen4,SAT
0.3807842751344045,0.928875884215037,0.37277777777777776,62,0.07899284362792969,1.9666409492492676,queen4,UnSAT
0.48540757527222506,1.022184778419701,0.3810810810810811,79,4.342034578323364,9.328334331512451,queen4,SAT
0.47396597975178767,1.0105141661041661,0.37105263157894736,72,12.76688838005066,7.257989168167114,queen11,SAT
0.5197577277207986,1.0574899263871023,0.38051282051282054,75,0.9998855590820312,5.7622315883636475,queen4,SAT
0.5079016456604004,1.0401869133710862,0.371,61,3.1824727058410645,2.2043449878692627,queen11,SAT
0.5075026726141209,1.0368702259296325,0.3746341463414634,67,2.0454273223876953,3.235257387161255,queen4,SAT
0.4987807281812032,1.0253676079568408,0.370952380952381,66,1.1475591659545898,4.056379318237305,queen4,SAT
0.491453111670738,1.0152442642699842,0.3674418604651163,67,2.6583094596862793,4.529914379119873,queen4,SAT
0.5112441666559739,1.0264805167371576,0.37227272727272726,68,1.8915715217590332,4.005453824996948,queen4,SAT
0.5051617516411675,1.0262256977293227,0.3848888888888889,77,0.2016291618347168,4.4235618114471436,queen4,SAT
0.49530702787896863,1.0167253432066545,0.3765217391304348,72,46.59771513938904,99.82636260986328,queen4,SAT
0.4858418770039335,1.0076713761877507,0.36851063829787234,71,0.9892828464508057,25.8998122215271,queen4,SAT
0.47679281810919444,0.998993842403094,0.36083333333333334,71,213.03669381141663,61.79033422470093,queen11,SAT
0.4706977332368189,0.9941490522696047,0.37387755102040815,72,0.5503096580505371,3.401621103286743,queen4,SAT
0.4664617576599121,0.9863228591918946,0.384,62,0.2771308422088623,2.084160804748535,queen4,SAT
0.46000865571639116,0.9776572606142829,0.3780392156862745,66,1.0417323112487793,2.8156869411468506,queen4,SAT
0.4520099159387442,0.9663764102642353,0.3707692307692308,63,0.9012248516082764,2.792435884475708,queen4,UnSAT
0.44447650954408463,0.9602663034762976,0.36377358490566036,73,889.9824657440186,881.0930690765381,queen11,SAT
0.44041576049945974,0.9547262114065664,0.35962962962962963,68,1.3363027572631836,4.959886789321899,queen4,SAT
0.4450034453652122,0.9577734476436268,0.3567272727272727,70,0.623283863067627,3.202512502670288,queen4,SAT
0.4585467024360384,0.9717253812721798,0.3582142857142857,76,6.28850531578064,10.38310170173645,queen4,SAT
0.45132189047963994,0.9627762012314378,0.3519298245614035,66,4.633095741271973,6.911431074142456,queen4,UnSAT
0.44479039660815534,0.9538565756534708,0.34620689655172415,65,0.5623800754547119,6.603652715682983,queen4,SAT
0.4379796780570079,0.9437121936022225,0.3403389830508475,61,395.4742648601532,36.37817859649658,queen11,SAT
0.4365661430358887,0.9434540570576986,0.35133333333333333,73,2.491854429244995,3.9645605087280273,queen4,SAT
0.43222621847371584,0.9358589216138495,0.3504918032786885,61,0.32187461853027344,2.6282336711883545,queen4,SAT
0.4259443953729445,0.9265523379848849,0.34483870967741936,61,24.921566247940063,24.716262340545654,queen11,UnSAT
0.58555565417759,1.1191898427690778,0.3492063492063492,79,20.938854455947876,7.23462986946106,queen11,SAT
0.5770896212756633,1.1073129545152187,0.34375,62,665.717047214508,69.26918411254883,queen11,SAT
0.5881242355933556,1.1221315054526695,0.35384615384615387,73,1.0816550254821777,3.764253854751587,queen4,SAT
0.5798346960905827,1.1101582626140478,0.3484848484848485,60,0.3818340301513672,2.0465314388275146,queen4,UnSAT
0.5720592721540536,1.1055869915236287,0.34328358208955223,77,673.7547612190247,273.7681567668915,queen11,SAT
0.5755600596876705,1.1085526143803317,0.3514705882352941,63,0.10274696350097656,2.21293568611145,queen4,SAT
0.568655106710351,1.1015600217598072,0.34695652173913044,71,12.050227165222168,4.2489142417907715,queen11,SAT
0.5612567833491734,1.0942712443896703,0.342,72,353.49455761909485,115.30261850357056,queen11,SAT
0.5543689979633815,1.0847111435339485,0.33830985915492956,63,0.14036846160888672,2.20798921585083,queen4,SAT
0.551176305744383,1.0811723382605447,0.3475,71,0.14954638481140137,3.39639949798584,queen4,SAT
0.5442108145805254,1.0712713273584027,0.3427397260273973,62,6.27694845199585,8.0668625831604,queen4,SAT
0.5376653883263871,1.0684491621481407,0.3381081081081081,79,956.412778377533,451.6012887954712,queen11,SAT
0.5602265794118245,1.0847974773406983,0.3464,80,1.3434064388275146,6.284474849700928,queen4,SAT
0.5533944885981711,1.0748372291263781,0.3418421052631579,60,0.9972643852233887,2.493483066558838,queen4,UnSAT
0.5517197596562373,1.0730057146642116,0.35038961038961036,70,0.3403446674346924,3.156879425048828,queen4,SAT
0.5454043945899376,1.0695910179309356,0.3458974358974359,77,378.0450677871704,114.79190015792847,queen11,SAT
0.5392607370207582,1.0670251281955574,0.34151898734177216,79,3236.5485501289368,7944.280184984207,queen4,SAT
0.5356235520243645,1.0632950375080108,0.34975,69,1.3755133152008057,3.3744723796844482,queen4,SAT
0.5296143316339563,1.0543031196829713,0.34543209876543207,60,5.519089460372925,3.1505627632141113,queen11,SAT
0.5240103367479836,1.0506911241717456,0.341219512195122,76,25.973955154418945,16.767247200012207,queen11,SAT
0.5182608037397086,1.0427490333189446,0.33710843373493976,64,23.115882635116577,36.9680118560791,queen4,SAT
0.512646757534572,1.0358233988285064,0.3330952380952381,67,41.09127497673035,161.1970796585083,queen4,SAT
0.5074516814175775,1.033959555682014,0.3291764705882353,79,75.8069236278534,31.338585376739502,queen11,SAT
0.5046498329694881,1.033612419228221,0.3369767441860465,77,0.12210273742675781,4.546373128890991,queen4,SAT
0.5017981986341805,1.0337977138606982,0.3445977011494253,80,0.328493595123291,5.085858583450317,queen4,SAT
0.49661992398175325,1.0273270718076013,0.3406818181818182,67,22.41280722618103,36.373289823532104,queen4,SAT
0.4915323536047775,1.0201775238487159,0.33685393258426966,64,0.15067362785339355,2.2526707649230957,queen4,UnSAT
0.4903448263274299,1.0177465209960936,0.3368888888888889,66,3.5287039279937744,2.444470167160034,queen11,SAT
0.4856222711290632,1.0131520984985016,0.3331868131868132,71,1.153078317642212,12.35897707939148,queen4,SAT
0.48906634849050773,1.0160046534434608,0.33195652173913043,67,0.2458508014678955,4.508871555328369,queen4,SAT
0.48813112592184416,1.0145217806293119,0.32924731182795697,72,1.1255216598510742,3.676332473754883,queen4,SAT
0.4881036007657964,1.0129127557734225,0.33595744680851064,63,0.16342616081237793,2.2273387908935547,queen4,SAT
0.48407126752953783,1.009081026679591,0.33263157894736844,72,0.1070554256439209,3.3624281883239746,queen4,UnSAT
0.4881021836400032,1.0101787419120472,0.33958333333333335,66,0.5638678073883057,3.754023551940918,queen4,SAT
0.48365203631292913,1.0074755467581995,0.33608247422680415,76,54.908347845077515,258.2427930831909,queen4,SAT
0.480729457602209,1.005691366438963,0.3330612244897959,75,1.1408770084381104,36.010738134384155,queen4,SAT
0.4947946676581797,1.0192494626478716,0.33575757575757575,79,14.833471298217773,10.902080059051514,queen11,SAT
0.49055179872512816,1.0160462845802307,0.3324,74,2.60025954246521,9.861398220062256,queen4,SAT
0.4861297098008713,1.0098662064335133,0.3291089108910891,64,0.20455551147460938,2.3062007427215576,queen4,UnSAT
0.4836423674284243,1.0057867767764073,0.33568627450980393,64,0.19964981079101562,2.283715009689331,queen4,SAT
0.4793893965934087,1.0005088316352622,0.33242718446601943,67,0.09761476516723633,2.5911803245544434,queen4,UnSAT
0.475848558820211,0.9990974068183165,0.3292307692307692,78,3.9318723678588867,6.938621759414673,queen4,SAT
0.47178535179864795,0.9947812669390724,0.3260952380952381,70,31.30846929550171,31.376362562179565,queen4,SAT
0.47341658754168814,0.9938123791172819,0.33037735849056604,63,0.11652684211730957,2.088362216949463,queen4,SAT
0.4730433751043872,0.9963215938015519,0.3366355140186916,80,1.0941376686096191,5.931941986083984,queen4,SAT
0.4701011613563255,0.994223736083066,0.3348148148148148,75,3.497976779937744,4.646251678466797,queen4,SAT
0.4661837422519649,0.988416209614605,0.33174311926605504,61,5.269970178604126,28.38299250602722,queen4,SAT
0.4623486591685902,0.9829760310433128,0.3287272727272727,63,9.69644546508789,7.247862815856934,queen11,SAT
0.45865540418538964,0.9787071557517524,0.32576576576576577,68,0.8023440837860107,4.52164363861084,queen4,SAT
0.45507889679500035,0.9771640700953347,0.32285714285714284,78,246.27085280418396,678.522341966629,queen4,SAT
0.45149718018759666,0.9737561520433003,0.32,72,44.07262659072876,414.52152490615845,queen4,SAT
0.4482382573579487,0.9718865247776634,0.3175438596491228,76,3.340121269226074,55.066431283950806,queen4,SAT
0.44471053766167684,0.966555478800898,0.31478260869565217,61,166.19118523597717,91.76820087432861,queen11,SAT
0.455358476515474,0.9767192087913381,0.3193103448275862,73,0.4435391426086426,3.6214487552642822,queen4,SAT
0.47034011779687346,0.9978860904416468,0.3234188034188034,80,3.1684343814849854,15.713241577148438,queen4,SAT
0.4667150842941413,0.9924887463601969,0.3206779661016949,62,4.073847055435181,3.4205777645111084,queen11,SAT
0.4632556075408679,0.9899665419794932,0.31798319327731095,74,44.34370183944702,13.621188402175903,queen11,SAT
0.46296329351266224,0.9883844269514084,0.31666666666666665,65,0.3872182369232178,2.59761643409729,queen4,SAT
0.4595438169053763,0.9834960409038322,0.31421487603305787,64,2.1943376064300537,3.1336276531219482,queen4,SAT
0.4580663989801876,0.9825306010246276,0.3198360655737705,76,0.15959692001342773,4.623234272003174,queen4,SAT
0.454817638746122,0.9780733914879279,0.3172357723577236,65,0.2803480625152588,3.269380569458008,queen4,SAT
0.4517913137712786,0.9751778687200239,0.3146774193548387,72,2.2331695556640625,8.482410907745361,queen4,SAT
0.4486075400924683,0.9721364138793945,0.31216,72,28.586347103118896,167.12029361724854,queen4,SAT
0.44548480344197106,0.9687984228512597,0.30968253968253967,69,1.1626081466674805,2.965233325958252,queen4,SAT
0.44387372767831396,0.9651696652690257,0.31480314960629924,62,0.19526147842407227,2.0578184127807617,queen4,SAT
0.44313033554702996,0.9631963913142682,0.32,68,1.2374589443206787,3.462204933166504,queen4,SAT
0.4412967039448346,0.9610024453318396,0.31751937984496126,70,27.14454698562622,7.402576923370361,queen11,SAT
0.4383826045256395,0.9572664450498728,0.3156923076923077,66,0.41803526878356934,2.985924005508423,queen4,SAT
0.43540017575708057,0.9538148019150013,0.3132824427480916,68,388.0345468521118,747.0019936561584,queen4,SAT
0.4324812894156485,0.9507286451079628,0.3109090909090909,70,69.54495429992676,44.67961883544922,queen11,SAT
0.4296227467687506,0.9483807119211756,0.30857142857142855,73,106.75793075561523,291.9669601917267,queen4,SAT
0.44982777161384696,0.9692922818126963,0.3107462686567164,80,0.9558658599853516,9.398006200790405,queen4,SAT
0.4468408873875936,0.9655653011533949,0.30844444444444447,66,95.58618474006653,59.744383573532104,queen11,SAT
0.4541214276411954,0.9708959030403811,0.31029411764705883,76,7.047968149185181,4.682244062423706,queen11,SAT
0.45132317769266395,0.9676194568968167,0.30802919708029197,68,19.482309818267822,15.72406554222107,queen11,SAT
0.44843285747196365,0.9652608118886533,0.30579710144927535,73,104.52070426940918,568.6126320362091,queen4,SAT
0.453800568271884,0.9703130261332011,0.3096402877697842,75,8.774830102920532,5.615621328353882,queen11,SAT
0.45262999984196256,0.9686524122442518,0.31457142857142856,70,0.16474103927612305,3.112217664718628,queen4,SAT
0.44976737627746366,0.9656310366907864,0.3123404255319149,69,7.044873476028442,9.660573959350586,queen4,UnSAT
0.4469098331558872,0.9613684701919556,0.31014084507042256,62,0.07943511009216309,1.9617373943328857,queen4,UnSAT
0.4507706779866785,0.9673816867641636,0.314965034965035,78,1.2304255962371826,6.585099935531616,queen4,SAT
0.44980925109651354,0.9658777156472206,0.31972222222222224,69,0.12340927124023438,2.926119327545166,queen4,SAT
0.4493424534304389,0.9647697073837807,0.3198620689655172,69,2.056502103805542,5.237169027328491,queen4,SAT
0.45771655608529915,0.9708340504724685,0.32424657534246576,78,0.5176069736480713,4.604534864425659,queen4,SAT
0.459266720564187,0.971073432941826,0.3240816326530612,69,1.0763680934906006,3.1745827198028564,queen4,SAT
0.4612902894213393,0.9757093221110267,0.3286486486486486,76,1.2578551769256592,6.977673292160034,queen4,SAT
0.45849379389078027,0.9717911860446802,0.3264429530201342,64,289.99922823905945,385.52007579803467,queen4,SAT
0.4621646628697713,0.9769952803611756,0.3248,76,2.779550790786743,16.972928285598755,queen4,SAT
0.4593809021703455,0.9727331427075215,0.32264900662251655,60,2.1621053218841553,7.6212053298950195,queen4,SAT
0.4593983841883509,0.9730179143893092,0.32144736842105265,73,0.41682934761047363,4.610776424407959,queen4,SAT
0.4566942799325083,0.9696611865361532,0.3193464052287582,67,2401.638576745987,771.4747791290283,queen11,SAT
0.5080965199098959,1.0289415405013345,0.322987012987013,79,1.6864829063415527,4.8405234813690186,queen4,SAT
0.5104534278992684,1.0324716689817368,0.3270967741935484,73,1.5511486530303955,3.5327179431915283,queen4,SAT
0.5089024868072608,1.0309357365889427,0.3312820512820513,71,0.7523515224456787,3.445384979248047,queen4,SAT
0.5060289968502749,1.02763616364473,0.329171974522293,68,0.25217747688293457,3.7736477851867676,queen4,SAT
0.5038955718052538,1.026256917609444,0.32734177215189875,75,2.595975160598755,41.47491717338562,queen4,SAT
0.501046259628152,1.0222772571875614,0.32528301886792454,63,1.144834041595459,5.42817759513855,queen4,SAT
0.4987216221988201,1.0198896178603172,0.3295,70,0.14494013786315918,3.658026933670044,queen4,SAT
0.49863091347380456,1.0190039268043471,0.3316770186335404,68,0.4878964424133301,2.724836587905884,queen4,SAT
0.4958233803584252,1.0149290689715633,0.3296296296296296,62,21.261842012405396,7.772672176361084,queen11,SAT
0.4952105595875371,1.0130079852437681,0.33361963190184046,64,0.12876367568969727,2.340508460998535,queen4,SAT
0.4930073160659976,1.0093882885502605,0.3376829268292683,61,0.17049646377563477,1.8522286415100098,queen4,SAT
0.49485405552025996,1.0105834887533476,0.33866666666666667,69,4.192809104919434,22.04030466079712,queen4,SAT
0.4931665486025523,1.0078458105799664,0.34240963855421686,65,0.2953627109527588,3.088343381881714,queen4,SAT
0.5235086366230857,1.037266574162923,0.34622754491017965,78,5.557766437530518,4.624937057495117,queen11,SAT
0.5254484052601315,1.0374432609762465,0.34726190476190477,66,1.2706985473632812,2.7000515460968018,queen4,SAT
0.5229661211318518,1.0366861270306378,0.345207100591716,79,5.221003770828247,6.248799800872803,queen4,SAT
0.5217980636708877,1.0362845519009758,0.34905882352941175,76,0.15839481353759766,5.216235399246216,queen4,SAT
0.5190060928969356,1.032527448280513,0.3470175438596491,64,136.47894620895386,1979.1171424388885,queen4,SAT
0.5264307747330776,1.0401816147427225,0.3508139534883721,78,4.4220685958862305,8.921832799911499,queen4,SAT
0.5236326338652242,1.0362440868609213,0.3487861271676301,62,1.2367055416107178,3.1095290184020996,queen4,UnSAT
0.5209005338570167,1.032971247804576,0.3467816091954023,66,30.25352454185486,9.339658260345459,queen11,SAT
0.5211060575757708,1.0339643931797573,0.3457142857142857,74,5.712144374847412,8.112942934036255,queen4,SAT
0.5225616179271177,1.034430896748196,0.3488636363636364,68,1.4386651515960693,3.675027847290039,queen4,SAT
0.5213726661164881,1.0335003043029267,0.3525423728813559,71,0.8456892967224121,3.2081034183502197,queen4,SAT
0.5187464010849427,1.031574291111378,0.350561797752809,74,214.84147000312805,25.144694566726685,queen11,SAT
0.5197279088324008,1.0329640233716486,0.3541899441340782,74,1.8671462535858154,9.59740400314331,queen4,SAT
0.5171217764483558,1.029619779056973,0.3522222222222222,65,16.481193780899048,2.909308910369873,queen11,SAT
0.5145345567471414,1.0259475944845715,0.35027624309392263,61,2.4668729305267334,5.762777805328369,queen4,SAT
0.5120164311063159,1.0244492885044643,0.34835164835164834,76,9.928889751434326,32.947168588638306,queen4,SAT
0.5147718989262815,1.028969256291624,0.3519125683060109,80,0.14433550834655762,5.0650177001953125,queen4,SAT
0.5122131392230158,1.0255080481456673,0.35,63,4.415281057357788,5.423171758651733,queen4,UnSAT
0.5107950368829676,1.0246330225403244,0.3535135135135135,71,0.7429237365722656,4.086220026016235,queen4,SAT
0.5082826024742537,1.021053106246456,0.35161290322580646,62,1.2077124118804932,7.663332462310791,queen4,SAT
0.5092323919031072,1.0209012226624923,0.35358288770053475,63,0.30056023597717285,2.2473573684692383,queen4,SAT
0.507966920010587,1.019425353623451,0.3570212765957447,69,0.31343746185302734,3.3772635459899902,queen4,SAT
0.5077899279922404,1.0205594481614533,0.3604232804232804,78,2.1917355060577393,5.012234449386597,queen4,SAT
0.5074939946124428,1.0193070750738444,0.36378947368421055,69,1.3184545040130615,2.9924709796905518,queen4,SAT
0.5109108090275869,1.0223983104316352,0.3641884816753927,70,2.701159954071045,3.5840725898742676,queen4,SAT
0.5086638208975395,1.0213557450224955,0.3622916666666667,77,25.911698818206787,29.0974440574646,queen4,SAT
0.5085504077012057,1.0209379514140786,0.3653886010362694,67,0.8870658874511719,3.214853048324585,queen4,SAT
0.5061905381360005,1.018498503473616,0.36350515463917527,70,11.448292255401611,3.376680374145508,queen11,SAT
0.5051929977123554,1.0165623252330682,0.364,65,1.936147689819336,2.2882320880889893,queen4,SAT
0.5029043613161359,1.0151738020108672,0.36214285714285716,76,38.46782469749451,694.4150586128235,queen4,SAT
0.5015517882768272,1.012863286570244,0.3622335025380711,61,0.404451847076416,1.863638162612915,queen4,SAT
0.49922976248192064,1.0095529524966924,0.3604040404040404,61,113.01542091369629,12.52608871459961,queen11,SAT
0.4982199508101497,1.0084454748259117,0.35989949748743716,70,1.2200696468353271,3.3223612308502197,queen4,SAT
0.49596202771663667,1.0057223681211471,0.3581,66,426.8309919834137,202.73410558700562,queen11,SAT
0.49548695357877814,1.0060574309742867,0.36129353233830847,79,1.6898808479309082,4.931939363479614,queen4,SAT
0.49324668863032123,1.0028588130686542,0.3595049504950495,62,4.557629346847534,25.849899768829346,queen4,SAT
0.4925893858031099,1.0022576405614467,0.36266009852216746,73,1.2544989585876465,3.596055269241333,queen4,SAT
0.4907795092872545,1.001559447821449,0.3608823529411765,78,2.8294622898101807,8.223116397857666,queen4,SAT
0.48860943687252884,0.9987456453137281,0.3591219512195122,65,123.37937331199646,8.012005090713501,queen11,SAT
0.48677197542005374,0.9969793439142912,0.35766990291262135,72,1.447981595993042,3.6416871547698975,queen4,SAT
0.48464489374759695,0.9943949673601971,0.35594202898550725,67,10.518199682235718,2.6002306938171387,queen11,SAT
0.48759247793601107,0.9991257530450821,0.35903846153846153,78,0.5927858352661133,5.710005760192871,queen4,SAT
0.4854910723900681,0.9963087120466826,0.3573205741626794,62,0.08736896514892578,1.9638593196868896,queen4,UnSAT
0.48345676730927967,0.9938201162474496,0.3556190476190476,66,4.57406210899353,3.2279398441314697,queen11,SAT
0.4814498871762606,0.9926653850700053,0.35393364928909954,76,48659.74288058281,49494.907475948334,queen4,SAT
0.4795020818710327,0.9913799758902135,0.35226415094339625,71,1.1198174953460693,7.135163068771362,queen4,SAT
0.47743771832873566,0.9883523984470278,0.35061032863849767,60,0.07581186294555664,1.7856419086456299,queen4,UnSAT
0.47891793576356406,0.9906827732335741,0.35364485981308413,78,0.22132563591003418,5.604722261428833,queen4,SAT
0.4783922434740288,0.9908846688159676,0.3566511627906977,74,1.668135643005371,5.593923568725586,queen4,SAT
0.4764075767552411,0.9890788532407195,0.355,72,228.0908601284027,260.36989283561707,queen4,SAT
0.4774708436930784,0.9921568759795159,0.35797235023041474,78,1.0892984867095947,5.973342657089233,queen4,SAT
0.47552663420318464,0.9902165365437848,0.3563302752293578,69,86.29804515838623,59.62385535240173,queen11,SAT
0.4746044309171912,0.9882365925453569,0.3565296803652968,60,0.1007695198059082,2.102731704711914,queen4,SAT
0.47266096713326194,0.9854412664716894,0.3549090909090909,62,7.428825855255127,87.15181064605713,queen4,SAT
0.4723380812045136,0.9852277134770182,0.35782805429864256,72,1.4863009452819824,3.545696258544922,queen4,SAT
0.47067774624437897,0.9825456484588417,0.3563963963963964,60,1.520110845565796,1.876584529876709,queen4,SAT
0.46901366625131513,0.9817402135951636,0.3547982062780269,76,16.487598419189453,23.700952768325806,queen4,SAT
0.4671204700001648,0.9789991171019418,0.3532142857142857,61,0.1045067310333252,1.9265422821044922,queen4,UnSAT
0.4862977262073093,0.9963793551127116,0.3546666666666667,76,14.153958320617676,8.02982759475708,queen11,SAT
0.4843521884479354,0.9936255427588404,0.3530973451327434,61,2.868720054626465,5.094898223876953,queen4,SAT
0.4867181739723105,0.9954753477457862,0.3545374449339207,68,1.1285629272460938,3.900306224822998,queen4,SAT
0.48481578483916166,0.9930602244536082,0.3529824561403509,65,29.98414373397827,7.155812740325928,queen11,SAT
0.48602452809113084,0.9932559757149376,0.35493449781659386,67,9.891142129898071,3.6716105937957764,queen11,SAT
0.5000052897619165,1.0070374226362808,0.35643478260869565,75,0.9191973209381104,4.135478734970093,queen4,SAT
0.49805047026960364,1.0047170709428332,0.35489177489177487,66,0.10324311256408691,2.4556353092193604,queen4,UnSAT
0.4979002410173416,1.0052923513692,0.35767241379310344,78,0.13492035865783691,5.628515720367432,queen4,SAT
0.49604247881107577,1.0044967201748631,0.356137339055794,78,9.036934614181519,10.438822746276855,queen4,SAT
0.4941281922862061,1.0021934742397731,0.3546153846153846,67,39.87273716926575,8.104052782058716,queen11,SAT
0.492235742832752,1.0001197538578763,0.3531063829787234,68,0.5663833618164062,3.236588716506958,queen4,UnSAT
0.4903638309947515,0.9981850278781632,0.3516101694915254,70,190.9386179447174,22.604586124420166,queen11,SAT
0.48850256624101085,0.9961568782902971,0.35012658227848104,68,461.71571826934814,562.7249898910522,queen4,SAT
0.4882254514373651,0.9965395444982192,0.35285714285714287,76,0.4994676113128662,4.6812989711761475,queen4,SAT
0.48703166335197673,0.9959340599690522,0.35556485355648537,75,0.2731771469116211,4.117762088775635,queen4,SAT
0.48706141191720964,0.9958411094347636,0.3581666666666667,72,0.11205744743347168,4.252933025360107,queen4,SAT
0.4870116441378455,0.9960877254691856,0.3608298755186722,70,1.352989912033081,3.487802743911743,queen4,SAT
0.48657603866797833,0.9954229394857549,0.3634710743801653,70,0.17737388610839844,3.2215216159820557,queen4,SAT
0.4873389617700145,0.9964187865590853,0.3625514403292181,70,1.7457070350646973,6.9750587940216064,queen4,SAT
0.4856437945170481,0.9941695426722041,0.36122950819672134,65,0.1423938274383545,3.889633893966675,queen4,SAT
0.4838337454893151,0.9915712253609482,0.35975510204081634,61,43.216845750808716,9.035723447799683,queen11,SAT
0.4898336720854286,0.9954895421159946,0.3591056910569106,74,7.779874801635742,6.995398044586182,queen11,SAT
0.49055244735378,0.9959866986680127,0.3616194331983806,70,0.18142127990722656,3.311457395553589,queen4,SAT
0.5010015741279048,1.0060538035246633,0.36104838709677417,79,3.2707090377807617,6.142187118530273,queen4,SAT
0.5022417779332663,1.0077792563495866,0.3636144578313253,77,1.301645278930664,5.417543649673462,queen4,SAT
0.5005233704566956,1.0074930164527893,0.36216,78,2.079328775405884,7.169299364089966,queen4,SAT
0.4992659293892849,1.0067887458763274,0.360796812749004,74,0.7823910713195801,4.005002498626709,queen4,SAT
0.4974651592686063,1.0043419726311213,0.3593650793650794,63,10.275416135787964,4.491695404052734,queen11,SAT
0.4957174077618263,1.0031516849759068,0.35794466403162056,75,0.6915230751037598,38.47988700866699,queen4,SAT
0.4947956854527391,1.0022498527098829,0.35653543307086616,69,5.228618144989014,4.500458240509033,queen11,SAT
0.4930357421426212,0.9998479260837331,0.3551372549019608,62,25.23771071434021,180.3921673297882,queen4,SAT
0.4914542680606246,0.9999893758632242,0.35375,80,103.95805263519287,50.590038537979126,queen11,SAT
0.4899006196404246,1.0001181839968907,0.3523735408560311,78,70.57440161705017,47.20997929573059,queen11,SAT
0.48825896684513537,0.9994154814417048,0.3510077519379845,74,65.41185688972473,23.767277717590332,queen11,SAT
0.4869377767349302,0.9974192921627443,0.3498069498069498,64,0.4600241184234619,2.259087324142456,queen4,SAT
0.4864449656193073,0.9965028714766869,0.3523076923076923,69,0.4001758098602295,3.5625436305999756,queen4,SAT
0.49467531414324295,1.0034218187624466,0.3547126436781609,78,0.8394708633422852,5.800037145614624,queen4,SAT
0.49311566511183297,1.0035304295743694,0.3533587786259542,78,428.61544132232666,341.6375000476837,queen11,SAT
