4	0.00691747665405
5	0.00742447376251
6	0.00679707527161
7	0.00674498081207
8	0.00622344017029
9	0.00898051261902
10	0.00831747055054
11	0.00889849662781
12	0.0106304883957
13	0.0138820409775
14	0.0170650482178
15	0.0165655612946
16	0.0221794843674
17	0.0229059457779
18	0.0285885334015
19	0.0320914983749
20	0.0356994867325
21	0.0421960353851
22	0.0461410284042
23	0.0508104562759
24	0.0599584579468
25	0.0689270496368
26	0.0855540037155
27	0.0864619016647
28	0.0971590280533
29	0.107369542122
30	0.122792005539
31	0.130107998848
32	0.151407003403
33	0.16587305069
34	0.173997998238
35	0.206414580345
36	0.226801037788
37	0.242553472519
38	0.27032148838
39	0.29078745842
40	0.320155024529
41	0.346174955368
42	0.378964066505
43	0.406526446342
44	0.446172595024
45	0.481588482857
46	0.520201086998
47	0.563770532608
48	0.600035905838
49	0.674955487251
50	0.698098063469
51	0.763458967209
52	0.802933454514
53	0.874738454819
54	0.925562500954
55	1.00437498093
56	1.05034995079
57	1.11469352245
58	1.19690346718
59	1.29410302639
60	1.34740900993
61	1.45251452923
62	1.53375399113
63	1.64451098442
64	1.89770555496
65	1.91520452499
66	1.93159353733
67	2.03242492676
68	2.14085757732
69	2.25640642643
70	2.41448354721
71	2.53004395962
72	2.71451747417
73	2.80958855152
74	2.94827890396
75	3.15447056293
76	3.24588596821
77	3.46360051632
78	3.63172101974
79	3.83072006702
80	3.92022848129
81	4.13984704018
82	4.36781692505
83	4.53717207909
84	4.73324739933
85	5.07668352127
86	5.16994392872
87	5.379596591
88	5.64877200127
89	6.04678452015
90	6.27284693718
91	6.39961802959
92	6.79618942738
93	7.06783401966
94	7.36992251873
95	7.61635291576
96	7.95318007469
97	8.32414901257
98	8.65101647377
99	8.96346652508
